Week,KY,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,contagious flu,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,symptoms of flu,cold,type b flu,treatment for flu,flu shots,high fever,symptoms of rsv,do i have the flu,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,tamiflu dose,robitussin,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,type b flu symptoms,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,is the flu contagious,type a flu symptoms,flu contagious period,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,what is type a flu,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv
2011-08-21,0.0193361263,0.000396227910294,0.00245661304382,0.00958871542911,0.0,0.0,0.0,86.488781127,0.0,1012.14353514,0.0,86.7689143826,0.0,0.0,172.378713376,693.303008251,0.0,130.008221218,0.0,86.6276791564,0.0,0.0,0.0,0.0,0.0,86.1581524401,0.0,231.03872992,0.0,0.0,86.5228981716,86.7689143826,0.0,0.0,0.0,173.805540351,5695.81702563,0.0,0.0,86.670042243,258.942284392,0.0,0.0,86.0286302626,231.108519399,0.0,87.644072664,172.732402206,0.0,130.779842519,0.0,86.2025187622,0.0,0.0,0.0,0.0,86.3192030367,0.0,129.654818398,87.6706153874,86.663899055,0.0,0.0,0.0,0.0,216.946829221,86.3922778543,0.0,0.0,0.0,0.0,0.0,0.0,115.597836306,0.0,983.729490813,0.0,0.0,0.0,0.0,403.788705675,86.1581524401,0.0,1274.14793957,86.6014601252,115.589138882,86.3401400886,130.291756896,86.1581524401,0.0,0.0,0.0,0.0,0.0,173.792465434,0.0,130.345739247,173.255358313,0.0,0.0,174.002439297,86.2620513276,144.177616164,0.0,86.3662011028,86.4183703574,0.0,0.0,0.0,0.0,0.0
2011-08-28,0.0494152528,0.000482082596818,0.00216937168568,0.00811505704644,87.6608040442,0.0,0.0,87.7933423025,0.0,783.599598057,0.0,87.8730578071,173.317772945,173.317772945,173.601077872,840.891627714,87.0308248264,175.011940734,0.0,130.719547276,0.0,86.4719739839,0.0,0.0,0.0,0.0,0.0,216.536301061,0.0,260.856405334,87.7933423025,87.8730578071,0.0,0.0,0.0,173.356963438,6999.4582583,0.0,86.8474365742,130.878959334,86.9259368181,0.0,0.0,0.0,318.916291438,0.0,0.0,130.98430511,0.0,174.104992645,0.0,87.1478320079,0.0,0.0,116.063865603,0.0,87.5550612167,0.0,86.9838803215,174.793848883,87.6079007225,86.9259368181,0.0,86.1858152252,0.0,289.695886873,130.521518923,0.0,0.0,86.4719739839,86.3937424031,0.0,0.0,116.037134704,172.475406266,842.07723091,0.0,0.0,0.0,86.986641253,434.351770945,0.0,260.856405334,1570.70505748,0.0,260.954620357,116.160286664,129.994923179,86.9181727984,0.0,0.0,0.0,0.0,0.0,174.016383235,0.0,87.2529250461,86.7075211285,0.0,0.0,174.16532425,87.5286653586,130.538018187,0.0,86.5503473742,0.0,0.0,87.5814729999,0.0,0.0,0.0
2011-09-04,0.0483993639,0.000508388408744,0.00254194204372,0.0114387391967,0.0,0.0,0.0,0.0,87.1728771431,788.862418688,0.0,88.0299103963,0.0,0.0,87.1084581921,643.191353839,0.0,0.0,131.699352661,0.0,0.0,87.7848696962,0.0,0.0,0.0,0.0,0.0,87.7378122842,0.0,0.0,87.1728771431,88.0299103963,0.0,0.0,0.0,87.1465885794,6432.35973403,0.0,0.0,87.5974444748,131.789790449,87.4366377396,0.0,0.0,175.159705599,0.0,177.585002113,0.0,0.0,146.434729597,0.0,87.8304305361,0.0,0.0,87.504046104,0.0,174.321992932,0.0,87.1465885794,131.724562536,131.047059696,0.0,0.0,87.3573421189,0.0,583.681894002,0.0,0.0,0.0,87.7848696962,0.0,0.0,0.0,87.2327832795,88.284657131,731.022278148,0.0,0.0,0.0,0.0,466.214965191,0.0,0.0,1404.9439027,88.5244886777,350.495667726,292.277742472,130.770219137,131.752270516,0.0,0.0,0.0,0.0,0.0,219.680824641,0.0,88.471080238,0.0,0.0,0.0,87.272386443,0.0,131.329817949,0.0,87.2399228136,0.0,0.0,87.2518380825,0.0,0.0,0.0
2011-09-11,0.045593695,0.000169764875647,0.00305576776165,0.011544011544,86.4145732148,0.0,0.0,0.0,84.9907681405,744.192310994,0.0,0.0,170.917795857,170.917795857,142.556816446,571.959241748,85.9978664121,85.9780443085,85.4911547962,85.8943169041,0.0,86.1276549216,0.0,0.0,0.0,0.0,0.0,285.62896088,0.0,84.9139229614,86.2142487177,0.0,0.0,0.0,0.0,128.243106619,6612.67214782,0.0,0.0,200.067729763,142.892072643,0.0,0.0,0.0,200.102287198,0.0,0.0,84.9395225764,0.0,143.393801782,0.0,129.132952375,0.0,0.0,0.0,86.0756925355,128.377081658,0.0,213.631259984,85.6723704199,170.495852578,0.0,0.0,85.5044945838,0.0,400.050375348,0.0,0.0,86.3622641511,86.1276549216,0.0,0.0,0.0,228.797964883,0.0,1173.79982002,0.0,0.0,86.231768134,0.0,256.822579447,0.0,84.9139229614,1261.4239039,0.0,400.308190636,343.132830507,170.982309592,128.320493592,86.1276549216,0.0,0.0,0.0,0.0,257.33845801,0.0,0.0,86.3622641511,0.0,0.0,114.47249264,0.0,170.622400223,0.0,0.0,169.827845923,0.0,0.0,0.0,0.0,0.0
2011-09-18,0.0278256998,0.000319667545752,0.00263725725246,0.00903060816751,0.0,0.0,0.0,81.5184762889,82.2170117733,601.245731881,81.3217499509,82.5657055524,0.0,0.0,162.496444296,545.996307117,0.0,82.1824935529,82.1571396832,81.9759950313,0.0,0.0,0.0,0.0,0.0,122.477987999,0.0,409.218874083,0.0,246.428023534,0.0,82.5657055524,0.0,0.0,0.0,163.827574668,6617.09628419,0.0,0.0,191.111505939,81.9014353463,0.0,0.0,0.0,354.963615192,82.2956633047,82.4700713105,81.3708424652,0.0,206.244718806,0.0,163.37844965,0.0,0.0,82.1820240911,0.0,0.0,82.2459678559,82.0230790541,81.1503916578,81.3462888012,0.0,0.0,163.4652893,0.0,926.919051448,109.243091788,0.0,82.3683184186,0.0,82.1467567969,0.0,0.0,122.678393113,81.6583105888,628.776561109,0.0,82.3412066551,0.0,0.0,381.648490976,122.477987999,246.428023534,1613.9070617,0.0,382.264420344,164.042538224,163.827485031,0.0,0.0,81.5599270085,0.0,0.0,0.0,300.329953604,0.0,81.717896035,81.6171968172,82.1715371157,0.0,164.075070935,0.0,81.7124881276,0.0,82.2956633047,164.79046917,0.0,0.0,0.0,0.0,0.0
2011-09-25,0.0636689216,0.000503144654088,0.00368972746331,0.0118238993711,0.0,0.0,0.0,82.9876513526,0.0,1089.12046108,84.5250658919,84.3962610182,125.376061296,125.376061296,124.675173044,780.798246421,84.4741164851,125.80578786,84.5760767947,139.742615748,84.9863912971,82.6626997057,0.0,0.0,0.0,125.439194781,0.0,529.924298709,83.0127534855,0.0,0.0,84.3962610182,0.0,0.0,0.0,167.306887661,6597.08991659,0.0,84.6271493049,334.799328937,83.2587244238,0.0,0.0,0.0,167.336645964,0.0,84.2692346776,126.136359905,0.0,83.4729195926,0.0,166.467609764,0.0,0.0,0.0,0.0,0.0,0.0,253.19342231,169.766879768,0.0,82.7873794941,0.0,126.352648075,83.7612826903,947.85640353,0.0,0.0,84.3705938724,82.6626997057,0.0,0.0,0.0,210.455391916,126.07296981,1341.12690249,0.0,82.8623680625,0.0,83.4349603277,612.628993276,125.439194781,0.0,1482.3166358,0.0,530.362334154,419.076034733,84.5760767947,166.492476806,0.0,0.0,0.0,0.0,0.0,334.984701658,0.0,82.5880719299,0.0,0.0,0.0,167.698961418,0.0,167.051348925,82.9625643963,0.0,165.774788899,0.0,83.3466561361,0.0,0.0,0.0
2011-10-02,0.4292350209,0.000896714763186,0.00448357381593,0.0128800847803,86.9830254145,0.0,0.0,0.0,0.0,1130.04084079,0.0,87.1373329397,173.127154864,173.127154864,173.216388321,752.95961017,86.8880223598,87.5698396152,86.668059722,0.0,0.0,87.1206280058,0.0,0.0,0.0,86.668059722,0.0,434.23218281,0.0,115.832527242,0.0,87.1373329397,0.0,0.0,0.0,115.928717892,7223.59379529,0.0,86.8880223598,260.588175865,86.9666540543,0.0,0.0,86.6735352626,231.700006796,0.0,86.9566908625,86.736788507,0.0,174.108030151,0.0,129.905978957,0.0,0.0,86.8546020791,87.1224402862,0.0,0.0,86.7759729232,130.419935371,87.3578702606,0.0,0.0,86.8418512644,0.0,925.894551556,0.0,0.0,86.8095327281,87.1206280058,0.0,0.0,0.0,130.664023873,0.0,1508.30681,0.0,0.0,0.0,0.0,549.682270055,86.668059722,115.832527242,1829.34015687,0.0,318.731820639,289.809169922,174.038308596,0.0,0.0,0.0,0.0,0.0,0.0,260.806821448,0.0,86.7572850406,87.384310294,0.0,0.0,130.743094257,86.9142171208,173.320413684,0.0,0.0,87.015600124,0.0,0.0,0.0,0.0,0.0
2011-10-09,0.3150823376,0.000628288698657,0.0046336291526,0.0147647844184,0.0,0.0,0.0,0.0,83.1251683934,1140.67654005,83.150243859,0.0,166.993401422,166.993401422,110.990546221,501.001879854,83.0750628067,125.734942865,83.375796661,167.031622173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.506639175,0.0,83.4102219244,83.8304763796,0.0,0.0,0.0,0.0,139.022637051,6825.06977686,0.0,83.2141870061,583.745660223,166.478502959,0.0,0.0,82.8752430525,305.759286573,0.0,0.0,83.7799304186,0.0,278.373394233,0.0,125.342663006,0.0,0.0,0.0,0.0,0.0,0.0,222.357637422,139.157758818,0.0,125.183152155,0.0,167.356587792,0.0,1305.85511546,83.2255611089,0.0,83.2774703082,0.0,0.0,0.0,0.0,125.271342394,83.150243859,1224.976015,0.0,0.0,0.0,167.060136271,583.336314405,0.0,83.4102219244,1365.81159408,83.4270757847,361.833323155,584.402288046,83.3032212394,83.5659773776,0.0,0.0,0.0,0.0,0.0,361.749392434,83.8051957776,83.3852119629,84.109573002,83.2780920625,83.8051957776,111.325663648,0.0,166.452390764,0.0,0.0,83.2506971889,0.0,0.0,0.0,0.0,0.0
2011-10-16,0.2513722875,0.000564698289771,0.0041142303969,0.013714101323,0.0,0.0,0.0,0.0,81.0593020448,980.906684948,0.0,81.9375664592,80.9860115367,80.9860115367,135.809168858,680.235879605,80.9860115367,243.692490579,0.0,0.0,0.0,81.4150373282,0.0,0.0,0.0,243.251285104,0.0,353.707799266,82.580799012,0.0,81.7350843452,81.9375664592,0.0,0.0,0.0,190.634401295,7283.17752745,0.0,0.0,163.328074254,81.7396786813,0.0,0.0,0.0,136.062990047,82.3568004614,82.0078652699,80.8641547634,0.0,81.8700258012,0.0,162.167523403,0.0,81.15722932,82.307187931,0.0,81.4332861037,0.0,0.0,0.0,0.0,81.3592677036,0.0,0.0,0.0,1114.60759921,122.634123428,81.562439327,82.5059975637,81.4150373282,81.0348571407,0.0,0.0,163.459576788,81.5738417004,1035.91303134,0.0,0.0,0.0,81.3045646834,706.778545657,243.251285104,0.0,1391.49337338,81.108236124,571.845630205,190.536209621,246.995960166,122.63400443,82.4562051692,0.0,0.0,0.0,0.0,190.716545019,0.0,81.2000036768,0.0,81.5378352729,0.0,82.406472838,81.8510892832,163.495939294,0.0,0.0,81.2799716511,0.0,81.5378352729,0.0,0.0,0.0
2011-10-23,0.356194156,0.000471512770138,0.00416502946955,0.0132023575639,0.0,0.0,0.0,0.0,74.9267085735,973.836509516,74.8365637048,112.73045342,74.7024169088,74.7024169088,74.6792920698,848.097365494,74.8217940853,301.885111648,74.8149897386,99.9814562857,0.0,0.0,0.0,0.0,0.0,74.6125887019,0.0,423.817371601,75.1975833411,0.0,74.6797819259,112.73045342,0.0,0.0,0.0,149.816836911,7554.18693338,0.0,0.0,249.594194245,187.271839445,74.9284569334,0.0,74.9033122444,149.898635438,0.0,75.4483939587,0.0,0.0,175.150405441,0.0,297.912121526,0.0,0.0,0.0,150.258939176,150.080453044,0.0,149.314589578,149.549120536,0.0,0.0,0.0,74.9125310536,74.8703651964,823.00423732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.67709215,74.7476341113,1349.27842382,0.0,75.174865038,0.0,150.037443869,648.245897565,74.6125887019,0.0,1601.32434705,0.0,473.984363676,199.849733353,112.288677737,112.401367433,0.0,0.0,0.0,0.0,0.0,74.8971205806,0.0,149.135363875,75.3113811368,0.0,0.0,187.407888213,74.7025646906,149.301899612,74.7022826134,74.9607610679,74.9424440368,74.9710163531,0.0,0.0,0.0,0.0
2011-10-30,0.4682274247,0.0012398743594,0.00586873863449,0.0148784923128,0.0,0.0,0.0,72.0871354535,0.0,1144.09525114,142.427164883,71.6533616347,118.997254179,118.997254179,118.775399401,999.830154444,0.0,143.817637545,142.512990231,143.047560411,0.0,0.0,0.0,0.0,0.0,71.9566216295,0.0,499.830239984,71.7999286998,71.1681021408,71.2757043514,71.6533616347,0.0,0.0,0.0,142.895843981,8457.44335414,0.0,0.0,214.426403293,142.946230525,0.0,71.3836324319,0.0,285.834760973,72.0435782719,71.8529351938,71.1466206732,72.1307453358,190.967408023,71.8049515447,248.637875079,0.0,0.0,142.72404135,71.9349152579,71.5236503291,0.0,143.070000099,177.896287723,71.55833806,0.0,0.0,107.33803715,0.0,666.51106324,71.506185222,0.0,70.9752346553,0.0,0.0,0.0,0.0,166.787280868,71.7833365684,1144.87867224,0.0,71.6915775391,0.0,71.55833806,808.404605125,71.9566216295,71.1681021408,1790.85108195,0.0,428.817077138,309.979422947,179.039765436,71.1692931888,0.0,0.0,0.0,70.9538694432,0.0,190.664429317,0.0,0.0,143.159992305,0.0,0.0,166.967317429,0.0,237.693815306,0.0,71.1466206732,71.2337096484,0.0,0.0,0.0,0.0,0.0
2011-11-06,0.2898239588,0.000541963456178,0.00425828429854,0.0144781666151,0.0,68.9784965066,0.0,68.8568205265,68.5490950836,1692.19394778,68.8536485491,137.672268403,68.5217935182,68.5217935182,250.768184479,982.908088804,0.0,114.703424479,102.586909881,171.850565998,68.6778158807,68.7499532953,0.0,0.0,0.0,136.975073589,0.0,753.843227072,0.0,68.5284228595,68.3300102573,137.672268403,0.0,0.0,0.0,137.264586763,7265.38370226,0.0,0.0,171.75267954,102.844912809,69.0202131661,68.5575012116,0.0,274.225127866,0.0,0.0,68.3840656642,0.0,183.356176469,0.0,228.363055354,0.0,0.0,68.8673304755,68.3919033826,0.0,0.0,171.611807538,137.037368058,0.0,0.0,0.0,160.151649419,137.707297098,639.433171833,91.4704511842,0.0,68.6324236895,68.7499532953,0.0,0.0,0.0,228.755466405,68.4943189618,1396.23439382,0.0,68.7321488936,0.0,68.5367576409,730.113035121,136.975073589,68.5284228595,1581.50524537,0.0,708.842584891,319.992403829,137.139559567,136.899406272,103.030864651,0.0,68.8952142893,68.3712598862,0.0,205.889651858,0.0,0.0,68.5575012116,68.5575012116,0.0,103.259220387,68.8121329335,228.135730673,0.0,68.8952142893,160.213380171,0.0,0.0,0.0,0.0,68.874425148
2011-11-13,0.3735990037,0.00150925411073,0.00540154102788,0.0140598935579,0.0,0.0,0.0,67.2051731076,67.3742077357,1278.9774896,67.3211846039,101.007720367,67.1657525844,67.1657525844,201.274043001,964.297996485,67.1860168002,135.088193539,0.0,134.765414846,0.0,67.2930339915,0.0,0.0,0.0,67.2149002063,0.0,515.462572384,0.0,0.0,67.5575666319,101.007720367,0.0,0.0,0.0,89.7009696983,7984.86983091,0.0,67.3291922123,134.537890222,134.351897772,0.0,0.0,0.0,313.885727306,0.0,0.0,134.291104771,0.0,101.20112917,0.0,201.69232384,0.0,0.0,67.2063910759,67.2254645246,134.592250257,0.0,157.058034506,134.785880005,0.0,0.0,0.0,112.26881265,0.0,313.724173813,67.2892741108,0.0,67.2254645246,67.2930339915,0.0,0.0,0.0,112.220987465,134.210145634,1167.65663137,0.0,67.2660841407,0.0,168.532068423,828.256942751,67.2149002063,0.0,1708.50666583,67.308869486,381.324018992,224.198683704,134.723638183,67.2287574501,67.308869486,0.0,0.0,0.0,0.0,112.166861007,67.333596399,67.2682608166,67.6393802155,0.0,67.333596399,168.274633235,0.0,179.09803892,0.0,100.95658351,67.4636572228,0.0,0.0,0.0,0.0,0.0
2011-11-20,0.2553063676,0.00162792800941,0.00560730758795,0.01365650719,66.5062814056,0.0,0.0,0.0,0.0,1663.19109625,66.3849372593,200.285044372,132.649829424,132.649829424,66.3285236516,997.977200431,66.3052410921,133.122417557,88.5801110923,110.939441221,0.0,0.0,0.0,0.0,0.0,99.343024972,66.6474837016,442.980585458,66.4057883845,99.5329422981,0.0,200.285044372,0.0,0.0,0.0,110.865518051,7447.18674331,0.0,0.0,66.3449101642,66.2952568721,0.0,0.0,0.0,66.4751678302,132.451328369,0.0,66.6565218509,0.0,232.434466952,0.0,132.850517363,0.0,0.0,66.8981039295,66.5420268448,66.2456297149,0.0,166.310794838,243.937772632,133.594464482,66.918314837,0.0,66.5307449993,0.0,420.849845498,99.8458193685,0.0,66.3456382138,0.0,66.2256641845,0.0,0.0,99.5329423856,132.840392204,1043.13729855,0.0,0.0,0.0,66.3849372593,553.21364723,99.343024972,99.5329422981,1288.37085526,66.6059524863,421.250220657,266.30301068,66.3152795796,198.916795803,66.8577187173,66.6364687456,0.0,0.0,0.0,155.222426496,66.3249147121,132.731352319,0.0,0.0,66.3249147121,110.959348614,199.034730493,199.085364904,0.0,66.3456382138,66.3453106964,0.0,132.769874519,0.0,0.0,66.2456297149
2011-11-27,0.3967640542,0.0020932292086,0.00652121407294,0.0146526044602,56.0921931787,56.5720118879,0.0,56.4176388404,55.9060652375,1573.34585123,84.4140536274,0.0,187.022806431,187.022806431,112.080966145,880.291441248,112.461611467,168.967861957,130.883888269,74.8862991762,0.0,84.3547665598,0.0,0.0,0.0,0.0,56.2112848839,430.241099355,0.0,56.0595359507,167.718195712,0.0,0.0,56.0510932518,0.0,112.304937931,8321.50236136,0.0,0.0,140.789225291,112.289398398,0.0,56.0921931787,0.0,336.800343078,0.0,0.0,111.74471285,0.0,187.656780641,0.0,130.912404498,0.0,0.0,55.8218693561,56.3494810164,168.220244334,0.0,93.5425559313,149.744333326,56.1697559595,0.0,0.0,93.7123103665,0.0,242.942885324,56.2732683879,0.0,55.9567047893,84.3547665598,56.2562393077,0.0,0.0,205.967303951,139.971606673,1424.50583075,0.0,0.0,0.0,56.4521921956,1009.25388926,0.0,56.0595359507,1389.05165506,56.4688655101,636.598096145,187.176110642,84.1397836704,74.8520438602,0.0,0.0,56.2818990064,0.0,0.0,131.149269391,0.0,56.1334738221,56.4692782102,0.0,0.0,187.492019892,56.2475525008,168.090539189,55.9060652375,56.3154638229,111.711034516,0.0,56.2814876758,0.0,56.0510932518,56.2984706232
2011-12-04,0.4536371983,0.00187202178353,0.00765827093261,0.01591218516,55.3528905906,0.0,0.0,55.1646925224,55.2861199144,1581.23821323,54.9079317153,82.6915370003,137.778589563,137.778589563,128.368069279,1120.15748346,55.1297249837,55.3802923478,55.0648167966,109.914813964,0.0,55.0239110521,0.0,0.0,0.0,91.7877718982,0.0,459.010521816,0.0,55.0316052063,54.9653020675,82.6915370003,0.0,0.0,0.0,128.733451682,7704.3659716,0.0,55.0980684976,55.1835627522,55.3027974769,55.1147094123,55.3840481083,110.129633593,238.689132264,0.0,83.1752625416,55.0749100835,0.0,165.62439569,0.0,165.24148187,55.4198227437,0.0,55.1147094123,55.3696084676,92.048847537,0.0,73.5089448378,422.465889004,0.0,110.242847138,0.0,110.022954524,0.0,202.02630997,73.4811709423,0.0,55.0571380515,55.0239110521,0.0,0.0,0.0,330.870266609,110.267786433,1250.86010101,0.0,55.0693134383,0.0,82.8988713961,678.902242136,91.7877718982,55.0316052063,1675.72907296,0.0,422.763325966,239.233532578,147.028747042,55.1131572011,0.0,0.0,0.0,0.0,0.0,164.995300962,0.0,0.0,55.5037159056,55.1193535792,0.0,184.09151232,54.9575772232,164.96501538,0.0,91.9484365274,110.321640415,54.9410187486,54.9487512388,0.0,0.0,0.0
2011-12-11,0.2506399317,0.00219573400251,0.00588143036386,0.0148212045169,0.0,0.0,0.0,56.440134923,84.4585054785,1668.99581114,0.0,84.7824090289,84.1930738342,84.1930738342,130.803989352,1068.63337359,55.9566702789,112.855848924,56.2191343947,225.013018008,0.0,112.438136535,0.0,0.0,56.0749719074,84.3567431229,56.6973044321,374.43976709,0.0,168.566757485,111.845922883,84.7824090289,0.0,56.2621737879,0.0,112.409879621,9139.47710295,0.0,0.0,0.0,93.6664473981,0.0,0.0,0.0,168.58942161,0.0,0.0,93.6212823084,0.0,56.3495397229,0.0,149.643330843,0.0,0.0,131.312188435,56.0073097996,0.0,0.0,169.053109141,318.66356363,56.4106891101,0.0,0.0,93.802522142,0.0,280.875600031,56.1598141804,56.176772159,0.0,112.438136535,0.0,56.2113650819,0.0,262.380140967,74.8552574789,1482.18805543,0.0,0.0,0.0,84.5072570731,767.083786761,84.3567431229,168.566757485,1746.54012375,0.0,412.339336262,187.695854476,56.2621737879,74.9286352113,56.3470593851,0.0,0.0,0.0,0.0,112.455126316,0.0,56.0073097996,75.2120987345,0.0,0.0,56.376619415,84.4199277482,205.631077898,0.0,75.0360742061,75.0588959709,0.0,56.3810853871,0.0,56.2621737879,0.0
2011-12-18,0.2655682619,0.00374401393121,0.00801044841097,0.0180235089247,0.0,0.0,0.0,0.0,58.2878869241,1202.11202781,58.4452594682,58.3467220819,174.257448184,174.257448184,87.2871724562,949.728598067,0.0,175.277784004,57.9535403813,251.909957391,0.0,77.5063167688,0.0,0.0,0.0,116.505621584,58.4663124922,561.606591084,0.0,96.9194277213,0.0,58.3467220819,0.0,0.0,57.7245283647,116.646265473,8341.16495862,0.0,0.0,58.3055044942,58.2190976402,0.0,0.0,57.9273920424,367.90826874,0.0,0.0,116.017714286,0.0,116.485259698,0.0,116.145916164,58.5689344429,0.0,87.3574574716,57.8639595927,145.23033359,0.0,174.864137998,232.33834677,0.0,58.4452594682,0.0,58.5866450369,57.7593231377,116.250865803,77.5414113513,57.9865156342,57.8639595927,77.5063167688,58.4100196373,57.6897754879,0.0,290.805129059,58.0263191712,1164.2332063,0.0,57.8989227102,0.0,87.2779872579,773.955830695,116.505621584,96.9194277213,1360.01200055,57.8814358716,406.991551476,174.390964259,77.517997342,116.104644591,58.0059791268,0.0,0.0,57.8464938638,57.8464938638,57.971019979,115.588319765,115.762871743,0.0,58.0040660324,115.588319765,96.9546178136,57.7593231377,193.31405145,0.0,116.402780715,87.1012242417,0.0,57.8639595927,0.0,0.0,0.0
2011-12-25,0.2798789713,0.00455158462576,0.00977747808496,0.0205664194201,0.0,0.0,0.0,0.0,113.761619313,1201.12752311,57.6551531956,58.0044725121,257.557736219,257.557736219,151.95156351,819.384436932,115.519012828,95.604613955,57.2477899057,152.554301994,57.1565954005,85.9533343522,0.0,0.0,0.0,57.2533001677,0.0,628.201999141,57.0528629224,133.324897512,57.1689339655,58.0044725121,57.6706048566,56.897968272,0.0,209.613312655,8871.03264422,0.0,57.2447674288,56.8582202401,133.353702396,57.4004287423,57.4785731682,56.823906287,190.459298511,56.9899089725,57.1194683863,115.449360122,0.0,114.666511295,0.0,113.385491326,0.0,0.0,0.0,57.8118248075,113.761619313,0.0,171.454981547,419.407211427,85.269927713,57.6898956802,0.0,95.373780023,0.0,171.386109269,76.1906453732,0.0,56.9958914755,85.9533343522,0.0,0.0,0.0,457.252737011,227.591873088,1373.45010371,0.0,56.9495062867,0.0,86.1617016394,969.577818984,57.2533001677,133.324897512,1642.76353309,0.0,514.404598759,324.314866468,56.8780679539,57.2878160906,57.7769353538,0.0,56.8067648372,0.0,0.0,56.9839168645,57.7420879863,56.7838950328,57.1046820531,0.0,57.7420879863,133.578189382,115.414565258,285.184561083,0.0,173.435474423,57.7072826288,0.0,56.897968272,0.0,56.897968272,85.2613914543
2012-01-01,0.3459435331,0.00229976209358,0.00586835844568,0.0153053132435,0.0,0.0,0.0,54.9435222569,54.2885770055,1145.53626795,54.810928538,127.583140445,217.858316618,217.858316618,126.902977253,1072.98794395,109.147406546,91.1379305567,54.4673486621,163.561942095,55.0600691223,109.254513137,0.0,0.0,54.8771453046,108.446298749,0.0,544.771822338,54.5847308226,109.047728753,54.2885770055,127.583140445,0.0,0.0,0.0,109.08268675,9412.52351339,0.0,0.0,108.700366184,81.7898830097,0.0,0.0,0.0,181.627202013,54.5187674017,54.6343082348,108.912871163,54.5847308226,200.380182491,0.0,163.282202485,0.0,0.0,109.004602899,82.0006267012,54.4448183305,0.0,181.698632178,290.799200616,108.905677926,136.640240322,0.0,136.608040623,54.5238420394,199.617545392,72.708983259,0.0,54.4775713991,109.254513137,54.4201206573,0.0,0.0,363.682055909,108.973777567,1528.3045355,54.7613707365,0.0,0.0,54.7057282917,780.184734386,108.446298749,109.047728753,1839.69163678,54.469399366,399.913166913,181.885317755,108.905926433,81.5518864163,54.3870670882,0.0,54.4365369832,0.0,0.0,54.6396533677,0.0,108.708325444,54.7383954217,0.0,0.0,72.7474499873,108.873262436,290.124680256,0.0,54.5896722274,54.8771453046,0.0,81.8721633292,0.0,0.0,54.827467744
2012-01-08,0.3788889482,0.00284298594753,0.00739176346357,0.0154333522866,0.0,0.0,0.0,0.0,53.7242278774,1474.48014112,53.7761958721,72.0964470713,107.858001506,107.858001506,214.910294534,1204.44616565,80.9057077777,135.30808207,53.8617301708,125.91434465,0.0,0.0,0.0,0.0,0.0,80.8976043356,0.0,502.831982813,0.0,54.0121922417,53.9062864578,72.0964470713,0.0,0.0,0.0,125.756773769,8041.07198906,0.0,0.0,53.6918346137,107.766790275,0.0,107.806183664,53.6046856891,107.810097199,53.8153751575,0.0,53.8884343426,54.3649621591,180.216587063,0.0,215.317738379,0.0,53.7404391713,54.1265805179,53.8411625841,89.9451801301,0.0,125.784053487,179.792771381,53.7924228473,81.0035084838,0.0,107.812572916,0.0,143.600993666,107.649812389,0.0,53.67903924,0.0,53.743771274,0.0,53.7404391713,629.261203866,216.412480311,1457.45533952,0.0,54.2173649768,0.0,108.762822934,825.226042818,80.8976043356,54.0121922417,1693.4204588,108.500190098,503.227870961,125.757087998,161.250715258,143.654763507,107.487542548,0.0,54.2173649768,0.0,0.0,89.9177352996,53.7177952725,54.2173649768,53.9030918322,0.0,53.7177952725,107.913307846,0.0,71.7274032556,0.0,0.0,71.9494497595,0.0,80.8814415542,0.0,0.0,214.767338455
