Week,WI,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,cold or flu,expectorant,how long contagious,how to get rid of the flu,influenza a treatment,is influenza contagious,contagious flu,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,influenza treatment,flu treatment,body temperature,flu incubation period,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,influenza a and b,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu contagious,symptoms of influenza,symptoms of influenza b,is the flu contagious,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,influenza incubation period,how long are you contagious with the flu,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,how long is flu contagious,flu vaccine,cold vs flu,respiratory flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,how long is rsv contagious,symptoms of the flu,early flu symptoms,flu headache,what is rsv,incubation period for influenza
2012-01-22,1.4619883041,0.0,0.0,0.0,0.0,43.4499600319,0.0,43.6899554621,1309.55948543,65.3113067467,43.476205855,101.778481972,101.778481972,87.4568266662,712.120279954,43.4472433845,43.676791872,58.0882676974,130.557298371,43.4839468669,0.0,0.0,43.4800238668,0.0,0.0,65.4361764213,0.0,391.279272997,65.2070593423,43.8220290881,43.476205855,43.4886670056,0.0,0.0,0.0,72.6268651604,7345.60823489,65.5744258085,86.7951266722,0.0,58.053166551,0.0,72.5568072404,43.3975633361,43.6813618799,0.0,320.242619639,86.95241171,87.1253967107,130.426369146,0.0,87.1866522714,0.0,159.774399957,0.0,43.6417356067,0.0,109.095118937,72.6007299146,0.0,217.190450572,552.252153323,43.436849,43.519396073,145.341405868,87.5117852238,86.9902322954,43.4343718201,0.0,43.4800238668,43.6064328828,0.0,43.6590857381,0.0,697.040765499,0.0,1062.29089057,0.0,0.0,0.0,0.0,43.5287927384,406.407248439,65.4361764213,65.2070593423,1551.96477293,43.5039140263,0.0,478.771326965,0.0,189.198582109,87.0819314359,0.0,108.949837685,43.3844839017,0.0,0.0,87.4369817053,43.4237458781,0.0,43.5979463998,43.5495533046,43.5979463998,43.5024834046,43.4237458781,116.334605917,86.7951266722,116.115146691,130.570488319,0.0,43.7426892647,0.0,43.575851344,87.5911010413,0.0
2012-01-29,0.8776458441,0.0,0.0,0.0,41.3307717271,41.5522206317,0.0,0.0,1370.99319107,0.0,82.8713869003,110.693422126,110.693422126,41.5324465551,857.559881378,62.2531402929,41.3307717271,82.97120188,165.637504401,82.9961932058,0.0,0.0,41.4936034039,0.0,0.0,69.1693562304,0.0,441.577134657,96.577193921,41.4704604302,82.8713869003,62.0122488034,0.0,0.0,41.2933795935,41.4991294861,7459.97753094,0.0,0.0,0.0,83.0167027669,41.4606321762,82.8439323819,83.2129882048,0.0,41.661227917,124.664281961,0.0,0.0,96.5519921011,0.0,62.2344289213,0.0,110.526323578,0.0,0.0,0.0,83.0293316729,41.5983335512,0.0,96.6350726795,539.424103023,41.3183001605,0.0,82.9271156128,0.0,124.21790073,83.1671142788,0.0,41.4936034039,41.5146054651,0.0,41.5562447134,41.468599726,442.278929291,82.6972873479,1218.4412272,41.5732289444,0.0,0.0,41.4017233821,0.0,552.639880396,69.1693562304,96.577193921,1836.61992259,41.5939203659,0.0,455.688312381,0.0,138.564396024,82.9621955942,0.0,69.2695427548,41.2684890693,0.0,41.5105997956,55.340446567,0.0,0.0,41.4766851535,41.5311655072,41.4766851535,0.0,0.0,179.933878688,0.0,262.522480508,96.6725655018,0.0,41.3932568607,0.0,41.2436285337,41.623468496,0.0
2012-02-05,1.1233019854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413.68269512,40.7045577648,80.8036448015,122.219019735,122.219019735,40.8318268843,923.310756465,0.0,40.4748597416,40.5894725952,121.965061612,0.0,0.0,0.0,81.1544089006,0.0,0.0,94.990145689,40.7869426363,284.27538703,81.3777942022,40.7223438594,80.8036448015,81.3533490853,0.0,40.7168366661,0.0,95.07630954,7688.35106928,0.0,40.7285454279,40.6922862672,54.2407459519,0.0,108.592276333,81.1698244607,0.0,101.898065896,176.713935907,40.6922862672,40.7492020373,161.899438967,40.7168366661,40.6486788411,0.0,67.8101671381,40.7414167064,0.0,0.0,81.3836667529,40.5604044331,81.5566849234,135.538531667,407.294829528,81.7215748657,40.7414167064,121.713338331,0.0,67.7325934276,60.9120159938,40.7992315614,81.1544089006,40.7992315614,0.0,40.5359262168,67.8102833708,854.946296343,40.5204612483,1318.47141338,40.7746611118,40.5236981848,0.0,0.0,0.0,705.199409712,94.990145689,81.3777942022,1544.75583777,0.0,0.0,420.140014278,40.6677654559,190.266944561,54.2203064373,0.0,81.5969238276,67.7896856533,0.0,40.6731955753,40.770277485,40.6800221664,40.6754618906,40.7286784052,121.791531716,40.7286784052,0.0,40.6800221664,108.629168943,40.6915923567,162.755083231,67.7979093028,0.0,101.894937619,0.0,40.7869426363,54.277595858,0.0
2012-02-12,1.122422344,0.0,0.0,0.00310559006211,0.0,42.4140512034,42.4630344169,84.4000153645,1217.30327928,42.5526729094,126.935833811,113.127697246,113.127697246,85.1824107259,989.934634516,84.4000153645,0.0,0.0,211.651070442,0.0,0.0,42.4259636741,63.6631680637,42.5142101137,0.0,56.4849641069,0.0,352.508606538,126.791088581,98.9669819834,126.935833811,0.0,0.0,0.0,0.0,42.3576698911,7780.6686723,42.2764569715,42.3320412052,0.0,112.969647762,42.6555814291,98.8007828155,84.6216990256,63.4184612172,84.7494491751,198.108747605,42.4634779575,106.190650944,70.4711336203,0.0,127.062187433,0.0,197.826987472,0.0,0.0,42.3236091176,42.5912053629,42.249133862,0.0,70.5730483042,395.871240668,0.0,0.0,84.6639434399,0.0,63.5444306181,84.6021499552,0.0,63.6631680637,42.2853533697,0.0,42.6040650264,0.0,720.538004632,42.5526729094,1245.69753873,42.5014046287,0.0,0.0,0.0,0.0,607.104465081,56.4849641069,126.791088581,1891.08644759,0.0,0.0,479.837992448,0.0,113.2258009,42.3497792905,0.0,63.8428807059,112.944089667,0.0,42.3948747222,106.182511443,42.5270233175,0.0,63.4819436932,84.6638971165,63.4819436932,63.7401256558,42.5270233175,84.8746253941,0.0,183.615182312,84.4852658123,0.0,63.449985405,0.0,0.0,0.0,0.0
2012-02-19,1.0139416984,0.0,0.0,0.0,0.0,42.5970102057,0.0,42.7446063295,1355.95396948,0.0,42.7433764039,106.871952312,106.871952312,57.079762614,826.704328413,42.5841720471,42.8467461171,0.0,142.275857804,0.0,0.0,0.0,63.9761929925,42.637937089,42.7121956304,85.5150987532,0.0,298.634398775,42.7433764039,42.8152407345,42.7433764039,42.6096005759,0.0,0.0,0.0,71.2475942503,7318.59092606,85.3226345727,85.6046658279,42.7304902488,71.2087283178,42.8310066571,71.1788668138,42.8023329139,0.0,64.3241493861,271.162325568,0.0,99.8670039851,85.2910528792,42.7562703334,42.7562703334,0.0,156.654071623,42.6613172863,0.0,42.5457039603,56.9678899849,42.7121956304,42.8180511481,113.858438319,342.146718743,42.8180199395,0.0,42.6790232325,0.0,113.940192386,56.9766265598,42.7176118611,63.9761929925,0.0,0.0,42.6355711685,171.260962938,669.858090444,64.1110208146,1327.64934876,0.0,0.0,0.0,42.6484403418,64.3176422566,697.803555843,85.5150987532,42.7433764039,1650.71073232,0.0,0.0,412.741092221,42.7047412339,199.846161767,42.7534922047,42.9058139243,106.994587707,64.0083347331,0.0,64.00196384,42.782081544,42.8281563425,0.0,85.5084460869,57.040980035,85.5084460869,42.7304902488,42.8281563425,106.993382096,0.0,128.13799416,0.0,0.0,42.7047412339,0.0,42.7636561071,57.0237626894,0.0
2012-02-26,1.1992368493,0.0,0.0,0.0,0.0,0.0,0.0,43.0592270776,1238.50741863,0.0,42.8348821595,64.9668496666,64.9668496666,107.420335402,762.63243652,57.4467756829,42.9254132678,42.7019581439,172.297069591,43.530988379,0.0,42.9813857512,86.0146031403,0.0,42.9813857512,108.110243497,0.0,372.905168252,64.6888671609,85.8851410645,42.8348821595,43.0462339494,0.0,0.0,0.0,129.794854173,6968.07005468,43.2430471062,0.0,0.0,151.488681517,42.6762572964,143.675903617,43.3264189596,42.6249483006,43.1503990648,244.846797513,43.106511067,85.9998998063,100.442181323,0.0,57.4684618223,0.0,86.2634129374,0.0,43.3590984396,0.0,42.8800638592,43.2808604573,0.0,114.884923858,244.529265989,64.9731683133,0.0,194.979002274,85.610143674,171.271984295,108.169431484,0.0,86.0146031403,43.0861667204,43.0462339494,43.072228052,43.5441159388,460.174585748,86.8525043327,1166.51779942,0.0,0.0,0.0,0.0,43.6626212438,560.380182031,108.110243497,64.6888671609,1866.64613065,42.7276899657,0.0,373.354321714,43.5441159388,129.653764234,64.8817802623,0.0,86.0453587396,86.2026444507,0.0,0.0,87.009513982,0.0,0.0,86.6134568136,64.9600926102,86.6134568136,43.0073015701,0.0,86.3069639286,42.8179960737,172.431411694,43.0592270776,0.0,43.5703948259,0.0,43.072228052,100.654348605,0.0
2012-03-04,1.1848341232,0.0,0.0,0.0,43.3515493866,43.4340716535,0.0,0.0,1274.52676924,86.7073792499,72.2567416584,86.7988658431,86.7988658431,86.7641437351,868.268145663,43.299271365,0.0,43.3209311453,173.265995699,43.299271365,0.0,43.4733903665,108.455769142,0.0,86.4161751612,43.2644265205,43.3732827238,461.666466176,43.321076886,43.5522417396,72.2567416584,0.0,0.0,0.0,43.3078629912,57.8499308403,7094.54911471,43.4126295179,0.0,0.0,57.8017774007,43.3123290464,64.9780865644,43.4626050558,43.3779150266,86.8515219696,246.216743798,0.0,101.305942241,115.420889284,43.3253946057,101.105264604,0.0,101.161899065,43.2341008783,43.3515493866,43.3123290464,43.3340071886,43.4996424138,43.381757204,43.3404501851,448.45674576,0.0,43.377735765,64.9975225232,0.0,57.7452665124,64.9556410834,0.0,108.455769142,0.0,0.0,0.0,86.5113382439,505.881950192,43.2385401184,1071.98965565,0.0,43.4602762216,0.0,0.0,43.4302035434,390.135978774,43.2644265205,43.321076886,1371.6980168,0.0,0.0,418.801597749,43.2556691219,101.485513295,86.6765232782,43.4389003981,57.950329831,43.366570698,0.0,65.0498974616,72.2915860845,0.0,43.3253946057,86.776827592,43.3209311453,86.776827592,43.4039537981,0.0,101.201207701,0.0,130.054083964,101.105220038,0.0,0.0,43.33846805,0.0,43.3209311453,0.0
2012-03-11,2.0179372197,0.0,0.0,0.0,0.0,90.8498990069,0.0,0.0,1134.46261469,0.0,45.4523883132,136.069491596,136.069491596,120.960155481,1042.53874631,67.9161563847,90.6342061834,67.752632668,165.86894234,0.0,0.0,0.0,45.1941444158,90.3215421695,45.1669108247,113.38898818,45.2897211563,331.338850515,90.4155470611,45.2734983812,45.4523883132,0.0,0.0,0.0,0.0,90.578808241,6186.09479871,45.369183919,45.3383542741,0.0,75.4267968651,45.3838533489,90.5379321607,45.2835647221,0.0,45.438664766,226.823079696,0.0,90.6349713101,135.641606646,0.0,90.3549788904,0.0,286.783076837,0.0,45.1743819259,0.0,67.9844797568,45.2959059587,45.1335739929,150.780880018,317.246215379,45.2623722908,45.2487102407,68.0189076467,45.438664766,90.457264488,45.2661304103,0.0,45.1941444158,90.3760019477,0.0,45.6038962742,45.3383542741,513.075849251,45.0961659789,1225.15554896,90.4578148644,0.0,0.0,45.3018837161,0.0,678.809487099,113.38898818,90.4155470611,1176.18727622,45.232084688,0.0,331.706068376,45.1607710847,181.531772858,0.0,0.0,45.3246444603,203.748469154,45.1805235164,136.27484851,90.5323145331,0.0,45.3975438024,45.2661551774,90.8224850361,45.2661551774,67.8207203478,0.0,113.286949864,45.2562195744,158.446023714,45.2506503833,0.0,60.3660268989,0.0,45.3291740075,45.2350564355,0.0
2012-03-18,1.4598540146,0.0,0.0,0.0,0.0,44.8645863906,0.0,0.0,1084.28908294,44.7566415211,60.0383081398,67.6649570866,67.6649570866,67.8446551842,737.001448659,0.0,0.0,44.8105489484,165.126308277,90.4061322575,0.0,0.0,60.0833983734,0.0,45.1078731496,60.0925832703,0.0,285.162090802,0.0,90.0296865777,60.0383081398,0.0,0.0,0.0,0.0,120.357717501,5573.33689418,67.6171856981,0.0,0.0,67.7355595624,0.0,90.4676464928,89.9189323611,0.0,0.0,180.672364203,44.7162959909,45.2576427254,60.0155462531,0.0,150.233402469,0.0,75.1484568282,0.0,0.0,0.0,45.1655560818,67.5703526384,60.1288024799,67.6811575663,300.870414726,0.0,45.1655560818,44.8916540143,0.0,60.0427232138,45.1928382057,90.1949893304,60.0833983734,67.481251187,0.0,45.0418212255,45.0138635988,285.679862762,67.3935556028,993.907437942,45.0703274997,0.0,0.0,0.0,45.0268540819,616.043873042,60.0925832703,0.0,1306.5370395,45.028328246,0.0,285.243248116,0.0,165.611898889,90.0528121948,0.0,90.3114302879,45.0331943389,0.0,60.133269019,75.2438824746,45.0974946652,0.0,112.63860339,89.9461064113,112.63860339,45.0214587478,45.0974946652,135.354433275,45.0839069898,105.133485678,90.1500315066,44.9876030127,45.1638650953,0.0,45.1791930251,67.7696043801,0.0
2012-03-25,0.6918573709,0.0,0.0,0.0,0.0,0.0,43.5316084535,43.6630047965,1244.4769455,0.0,43.2197255198,86.7229759455,86.7229759455,72.3526464171,838.548564392,42.9126309716,0.0,0.0,305.088503837,0.0,0.0,0.0,43.1554495798,0.0,43.2832181389,108.658282506,42.9903712451,259.414657709,43.4268171449,0.0,43.2197255198,43.6498294782,0.0,0.0,0.0,129.740541984,6409.33960626,43.63024928,43.2206806414,43.6103511881,144.373593118,0.0,72.2001452749,0.0,43.4662891521,43.7554551999,202.632872378,43.6103511881,43.0683936974,86.5250346715,0.0,130.202187415,42.9126309716,43.3277845554,0.0,0.0,0.0,43.1294170135,43.7290008739,43.2849434286,43.122910847,202.340070963,43.4138253149,0.0,130.489968044,0.0,43.2843063287,0.0,0.0,43.1554495798,43.3484233485,0.0,43.5980051799,86.7752817211,317.782759889,0.0,824.864840008,0.0,0.0,0.0,0.0,43.2329495386,389.771359483,108.658282506,43.4268171449,1327.09316081,0.0,0.0,245.28021978,43.3876408605,115.855397403,86.5945563199,0.0,130.214499463,42.9385131374,0.0,0.0,87.3260095931,43.5972076223,0.0,115.597361839,0.0,115.597361839,43.2979081789,43.5972076223,130.127430731,87.1681439535,231.007466511,43.6630047965,42.8609601336,86.8276506298,0.0,43.0969292705,43.6498294782,0.0
2012-04-01,1.4455151964,0.0,0.0,0.0,44.8334643054,0.0,0.0,44.81995211,966.213734966,0.0,89.1843114991,44.8740498193,44.8740498193,44.5752776102,742.118623454,0.0,0.0,44.2482386303,66.7243287807,44.3796456997,0.0,0.0,44.4985326499,0.0,0.0,44.366270279,0.0,103.634713249,44.8875946577,0.0,89.1843114991,44.806448057,0.0,0.0,0.0,89.3255104045,6537.90601564,44.3418998551,0.0,0.0,89.2578941357,0.0,88.7860583751,44.3796456997,44.6987078753,44.4008898146,267.478585835,44.2082191199,0.0,66.6574439404,44.7794643484,133.21926225,0.0,89.3253266794,0.0,0.0,0.0,0.0,0.0,0.0,74.0667955691,163.27961836,0.0,0.0,0.0,0.0,44.6055020897,89.2514600186,0.0,44.4985326499,0.0,0.0,0.0,0.0,133.466549068,0.0,847.213259356,0.0,0.0,0.0,0.0,44.5138448097,296.561982894,44.366270279,44.8875946577,1200.59187413,0.0,0.0,207.465562499,0.0,89.159574871,66.420625512,0.0,88.7374661548,0.0,0.0,0.0,0.0,45.0234941269,0.0,59.3723862293,44.9418558782,59.3723862293,0.0,45.0234941269,148.402047159,0.0,252.067524975,44.366270279,0.0,66.9686696936,0.0,0.0,0.0,0.0
2012-04-08,0.5028284098,0.0,0.00579710144928,0.00579710144928,47.0058791708,0.0,46.9068896539,47.1668451657,1195.90840863,0.0,47.0155066176,47.3400066558,47.3400066558,78.6399256452,879.982646623,141.463582276,47.1098975711,0.0,172.521472185,0.0,0.0,0.0,0.0,0.0,0.0,94.186980647,0.0,329.16711738,47.1226961734,141.401300976,47.0155066176,47.2114429684,0.0,47.057849421,0.0,47.1470475091,6795.86911363,0.0,94.3245621353,0.0,94.1563514845,0.0,78.4882291727,0.0,47.1525953635,47.1480197187,125.910364762,0.0,47.1098975711,164.578409392,0.0,70.5017490179,0.0,62.8009096334,0.0,0.0,0.0,0.0,47.2970743644,46.9492626346,47.0011489244,117.701437426,47.0956821524,47.2256933285,47.0730175295,0.0,47.0768421526,0.0,0.0,0.0,0.0,0.0,0.0,94.1345540731,219.906291186,0.0,944.045078861,0.0,0.0,0.0,0.0,47.1953706239,643.506759457,94.186980647,47.1226961734,1144.71056823,0.0,0.0,329.473935444,0.0,47.1717911221,0.0,0.0,165.360610289,78.4502174188,47.0153144407,0.0,0.0,0.0,0.0,47.2114429684,117.860097683,47.2114429684,47.1218210729,0.0,125.692043081,47.0649706995,109.87200992,93.9268079576,0.0,47.1403199751,0.0,0.0,47.0672770365,0.0
2012-04-15,0.7139079852,0.0,0.0,0.0,0.0,0.0,42.97325993,42.7428359286,957.815501134,42.6385467809,64.0005633547,99.9820304834,99.9820304834,100.085425743,799.433487055,0.0,0.0,64.0585349006,71.2624303959,85.2000127299,0.0,0.0,42.6256922295,0.0,0.0,127.761525113,0.0,213.641531329,57.0126855157,57.0599308162,64.0005633547,42.7606556625,42.7041195917,0.0,0.0,42.9480725498,6274.90349956,0.0,0.0,0.0,99.8181083319,0.0,128.224988929,0.0,0.0,0.0,257.360065923,0.0,42.8573717033,99.6979255855,0.0,64.2762440923,0.0,85.3233511659,0.0,42.6912297277,0.0,85.3052135632,63.917293266,42.715837198,114.01647665,114.231599599,0.0,42.7170172418,42.7557569794,0.0,42.5743514379,42.7842803025,0.0,42.6256922295,0.0,0.0,42.6900426103,71.3873905952,142.710662787,0.0,943.444892182,42.5883902703,0.0,0.0,0.0,0.0,598.934605021,127.761525113,57.0126855157,1140.403224,42.7287461848,0.0,256.58858209,0.0,128.64981013,43.0769348635,0.0,42.9048580156,42.6256922295,42.6012180987,0.0,42.9026755235,42.6654733296,0.0,42.6713122401,0.0,42.6713122401,86.2579202944,42.6654733296,157.14107287,0.0,128.356705969,43.025034942,0.0,42.6783476426,0.0,0.0,0.0,0.0
2012-04-22,0.3761418592,0.0,0.0,0.0,43.1006273082,43.2744602506,0.0,0.0,906.714062464,43.0669735244,43.0669735244,42.8738892793,42.8738892793,172.298432861,546.451316039,42.886814781,0.0,43.2223380462,107.36069607,0.0,0.0,0.0,71.7895480393,42.7964995874,0.0,64.3866606936,0.0,129.052599705,43.0345764671,43.0824910858,43.0669735244,0.0,0.0,0.0,0.0,43.1547009229,7163.97720664,0.0,0.0,0.0,172.277501218,43.1397149387,129.588971999,0.0,0.0,0.0,158.288498884,42.9645317513,43.246025814,100.362684897,0.0,57.4229775717,0.0,43.2614179178,42.8222650899,0.0,0.0,64.4708327978,42.7964995874,0.0,100.440424886,215.611274795,0.0,42.9645317513,86.26900702,0.0,43.0798633807,57.449136858,42.8609715663,71.7895480393,0.0,0.0,0.0,0.0,114.915729641,57.2548463418,1065.06783365,0.0,0.0,43.2311957035,0.0,0.0,588.505352248,64.3866606936,43.0345764671,1334.22837852,0.0,0.0,114.824267913,0.0,151.268130067,64.6131603293,0.0,64.7889341945,64.4254751201,42.8480616351,0.0,43.4053174029,43.4578821227,0.0,64.4902751408,43.3790826991,64.4902751408,43.3397900517,43.4578821227,108.031746119,0.0,143.587795089,86.3550384837,0.0,0.0,43.3136344753,0.0,0.0,0.0
2012-04-29,0.5182689816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.73097025,39.8564709475,0.0,39.4811111774,39.4811111774,39.7245742207,754.056776821,0.0,39.8324102949,78.7477805922,118.83848911,0.0,0.0,0.0,0.0,0.0,0.0,66.1145426427,0.0,211.155921532,66.0387832391,0.0,0.0,0.0,0.0,39.7963737355,39.8148573765,39.8719186298,6382.84098085,39.45723388,0.0,0.0,92.4923158206,0.0,52.8636944138,0.0,0.0,0.0,132.440583809,0.0,79.4731826496,65.9909179937,0.0,39.5454470502,0.0,118.94603052,0.0,0.0,0.0,79.5927474711,39.8389001648,0.0,79.2336321667,119.073705872,39.6230376076,0.0,79.3494304068,39.8268751421,0.0,39.5423904844,0.0,0.0,0.0,0.0,39.9893258506,39.7963737355,118.811251251,78.7002849465,966.976883706,0.0,0.0,0.0,0.0,39.9046795606,594.610656646,66.1145426427,66.0387832391,1227.97273892,39.7396875824,0.0,198.115897189,0.0,79.7436663697,39.7908435904,0.0,39.6889588783,39.338279301,0.0,0.0,39.7604023221,0.0,0.0,39.8477067481,52.9114542831,39.8477067481,39.8389001648,0.0,66.210406909,0.0,171.765872129,39.5779903996,0.0,0.0,0.0,39.7189757212,0.0,0.0
2012-05-06,0.3808487486,0.0,0.0,0.0,38.9313796288,0.0,38.8727126915,39.0027296617,911.443757163,58.1292519356,77.2122972956,65.0308448504,65.0308448504,118.041906415,793.51687422,0.0,58.5254160273,39.3354290839,142.773505276,0.0,0.0,0.0,38.9313796288,0.0,0.0,0.0,38.8492953947,142.699398902,39.0323294888,0.0,77.2122972956,38.7442657586,0.0,38.8961582359,0.0,77.4218602255,6715.78697788,0.0,39.097455684,0.0,78.0062518258,0.0,58.7488065454,38.8844319296,0.0,39.121083088,156.246608803,0.0,58.3399257802,77.8019206053,0.0,58.1874794977,0.0,58.5017496737,0.0,0.0,0.0,39.3473021383,38.7576824438,39.3829643457,38.9439255989,91.0311235876,0.0,39.3473021383,77.4452152361,38.9431342725,58.5600563868,78.1471374947,0.0,38.9313796288,0.0,0.0,0.0,0.0,155.905732411,38.6576421112,742.254123432,0.0,38.8033266573,0.0,0.0,0.0,337.751513923,0.0,39.0323294888,1142.5312402,0.0,0.0,168.805252505,0.0,130.321127598,64.9208726446,0.0,38.8162819032,38.8727126915,0.0,0.0,38.8162819032,0.0,0.0,58.6896389142,39.0620359344,58.6896389142,0.0,0.0,97.7629840862,39.2761711311,259.820732088,38.8727126915,0.0,38.9752538473,0.0,0.0,0.0,0.0
2012-05-13,0.3194888179,0.0,0.00261096605744,0.00261096605744,0.0,42.1006396487,41.3081421224,42.1398527929,1202.81173193,0.0,82.7906853273,84.2414375824,84.2414375824,63.333914526,698.657194923,42.0889669538,0.0,41.7766891142,264.910092307,0.0,0.0,0.0,42.1006396487,0.0,0.0,126.597816651,0.0,125.322033235,42.0511540591,41.3205768431,82.7906853273,41.7647358736,0.0,0.0,0.0,69.8852150553,7047.12605779,0.0,0.0,0.0,83.7312852575,0.0,62.7135366067,42.2299686852,0.0,0.0,223.813610754,41.38286291,41.8530964606,63.1049162538,41.4078299465,41.7388669355,0.0,69.8343796083,0.0,0.0,0.0,42.0900922457,0.0,41.764098203,105.187574106,139.702392876,0.0,42.2172142398,41.7453238859,0.0,41.9865801193,104.572590785,0.0,42.1006396487,0.0,0.0,42.2227911445,84.1251020243,97.6456392553,41.9486974906,657.510441458,0.0,0.0,0.0,0.0,0.0,516.318487088,126.597816651,42.0511540591,1115.93738064,82.9658242808,0.0,223.130623888,42.0625510122,84.0227698006,41.8509154915,0.0,69.9525657892,0.0,0.0,42.1080395004,0.0,0.0,0.0,62.7259052994,83.5029232899,62.7259052994,42.15153193,0.0,125.742583175,0.0,69.7838400498,42.0371968524,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-20,0.1710132535,0.0,0.0,0.0,39.7227923716,0.0,39.792886161,39.8648443638,988.097685198,0.0,39.6628967257,120.312653535,120.312653535,79.397624837,626.641520263,40.3260019076,0.0,79.657665522,79.8504665903,0.0,0.0,0.0,40.1062649321,0.0,0.0,0.0,0.0,160.117187758,39.9253817173,60.2169048132,39.6628967257,0.0,0.0,0.0,0.0,0.0,6619.70495376,0.0,39.7227923716,0.0,100.298819458,0.0,100.196171406,0.0,0.0,40.3868805336,200.273945383,0.0,40.0338988174,99.2414813694,0.0,0.0,0.0,133.276933267,0.0,0.0,0.0,40.0157893939,0.0,0.0,79.5271601664,133.325139948,0.0,80.798156646,59.6454134673,0.0,79.8689102213,60.0720217228,0.0,40.1062649321,0.0,0.0,40.5337419174,40.0095443434,40.0095443434,39.6800719412,907.913150932,0.0,0.0,0.0,0.0,0.0,386.341394332,0.0,39.9253817173,1051.59133098,0.0,0.0,146.4406695,40.3381629455,100.523406446,79.8905835888,0.0,40.0701147823,0.0,0.0,0.0,40.301701816,0.0,40.3503313205,60.2350368347,40.362507039,60.2350368347,39.6509392651,0.0,93.3599588981,0.0,93.2391976811,60.1079841422,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-27,0.3496503497,0.0,0.0,0.0,0.0,0.0,41.6833671495,41.1363599712,997.846769516,83.542985323,41.5813794831,83.3213428487,83.3213428487,62.2998603362,733.491198805,41.1363599712,41.7462759439,41.7841124478,124.355439578,0.0,0.0,0.0,41.3390502266,0.0,41.6081264146,41.4015808222,0.0,207.041607825,41.5581166473,0.0,41.5813794831,0.0,0.0,0.0,0.0,41.8726649113,6332.26843202,0.0,41.2856752524,41.5831064949,103.595078223,0.0,62.062267808,0.0,0.0,82.5463818473,110.799291145,0.0,0.0,96.6797626116,0.0,41.65740922,0.0,69.1623647027,82.421764725,0.0,0.0,41.4018416509,0.0,41.6567535848,69.0997792983,96.9132686221,41.6315985404,41.7714926615,41.4893815558,0.0,82.948215314,41.395765197,0.0,41.3390502266,41.6708081356,0.0,0.0,82.5713505049,123.857025757,41.5813794831,706.901884805,0.0,0.0,0.0,0.0,0.0,345.682320355,41.4015808222,41.5581166473,953.379903008,124.899529382,0.0,124.384597624,41.1239657682,138.609096757,41.6833671495,0.0,62.3061323355,0.0,0.0,0.0,96.9301400778,41.7210896537,41.5208175478,62.2183771929,0.0,62.2183771929,0.0,41.7210896537,62.4672813734,41.695933736,179.740331088,41.4698899862,0.0,83.4673579977,0.0,0.0,0.0,0.0
2012-06-03,0.1421127428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.209061113,0.0,39.259666495,39.7382826298,39.7382826298,79.9842054069,479.202193979,40.1059259474,0.0,40.190742105,66.443924651,0.0,0.0,0.0,40.1543484357,0.0,0.0,0.0,0.0,119.424864123,39.8063197062,0.0,39.259666495,0.0,0.0,0.0,0.0,0.0,5851.13440913,40.3800837967,40.4533688853,0.0,80.4548962361,0.0,53.2331184345,0.0,40.1943751483,0.0,146.62899582,0.0,39.2952170533,119.536676787,0.0,40.2706526753,0.0,79.3983691725,0.0,0.0,0.0,59.6885348212,0.0,40.2706526753,53.1647574573,79.8915911591,0.0,39.2952170533,0.0,0.0,39.7823797826,39.8423743477,0.0,40.1543484357,0.0,0.0,0.0,0.0,53.2493206768,40.137706343,560.022430589,0.0,0.0,0.0,0.0,0.0,279.303400833,0.0,39.8063197062,1209.39641934,59.4966035151,0.0,106.321491298,0.0,59.8992658636,99.1507051876,0.0,39.7922177369,0.0,0.0,0.0,0.0,0.0,0.0,40.142231855,40.4166931202,40.142231855,0.0,0.0,146.379772547,40.3800837967,93.1025281814,39.2952170533,0.0,0.0,40.355714404,0.0,39.2833597156,0.0
