Week,SC,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,contagious flu,flu care,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,symptoms of flu,cold,type b flu,flu children,treatment for flu,cough and fever,flu shots,high fever,symptoms of rsv,flu cold,flu remedies,do i have the flu,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,is the flu contagious,flu contagious period,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,rsv infant,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv
2012-01-22,0.7162753681,9.57120980092e-05,0.00478560490046,0.010528330781,0.0,0.0,0.0,985.064698713,0.0,96.4089574324,64.4051358238,64.4051358238,150.114385572,814.180763942,128.72994104,0.0,128.706370009,64.4285715772,160.742981338,64.2521831662,0.0,0.0,64.5083790381,0.0,96.4874292937,64.1940363941,450.161423476,0.0,64.0780580086,0.0,96.4089574324,0.0,0.0,0.0,150.101306313,6808.31507639,64.6253479938,64.2273719686,0.0,96.313176881,85.8777541539,96.4504270954,63.7708212905,128.272085755,0.0,0.0,128.543177678,160.699075379,0.0,64.2995235577,64.2995235577,290.31429135,0.0,85.9167363642,0.0,0.0,85.6771562949,0.0,64.2370564327,64.372449281,107.389280141,129.289768145,64.3918327345,85.6448237863,0.0,128.473643062,128.117538017,0.0,128.426813909,0.0,0.0,0.0,664.6628428,64.1166708787,878.954967177,0.0,0.0,0.0,643.224225532,96.4874292937,64.0780580086,1437.80149211,0.0,406.797173005,129.00230975,64.174677517,64.2661449137,96.2347008928,0.0,0.0,0.0,96.1959747043,64.2219841865,0.0,96.460100183,0.0,64.2219841865,0.0,64.1984353041,193.079133283,0.0,193.073403214,96.3713135254,0.0,64.3731844144,64.6253479938,0.0,96.3800500756
2012-01-29,0.963081862,0.000850179482335,0.00481768373323,0.0121859059135,0.0,0.0,0.0,957.320807078,128.981329562,96.2599418766,127.934827817,127.934827817,106.520191996,638.715796865,0.0,0.0,127.245635786,0.0,159.162629039,0.0,0.0,0.0,0.0,63.4323699977,0.0,64.1603564791,350.050350443,0.0,63.6422768691,126.711844858,96.2599418766,0.0,0.0,0.0,191.385365544,6167.84940637,0.0,0.0,0.0,0.0,63.4323699977,106.385247651,0.0,127.353680395,63.2035787624,0.0,0.0,297.985479435,0.0,0.0,63.9095979231,285.919248719,0.0,192.772459759,0.0,0.0,0.0,63.9107625523,95.9115119876,233.998947662,192.08255099,0.0,127.359797741,63.2606217035,64.3935695312,148.803602123,63.6798988706,64.0074505441,0.0,0.0,0.0,0.0,894.265166072,63.4898268546,1214.19088687,64.5295849165,0.0,63.8336222233,639.362314945,0.0,63.6422768691,1663.62978071,0.0,404.377348831,127.915688651,193.122556664,63.8721690966,63.8705783785,0.0,0.0,63.413240815,63.9089213368,63.8336222233,0.0,63.3750170411,0.0,63.8336222233,149.227041392,0.0,213.053304287,0.0,0.0,127.321470989,0.0,0.0,0.0,0.0,95.9792900197
2012-02-05,0.630462817,0.00110537951363,0.00561901252763,0.011974944731,64.5853628899,0.0,0.0,1056.421548,0.0,64.5267467645,0.0,0.0,129.597903185,776.954527403,64.5135808601,65.3697538763,129.112162428,96.7951295016,129.656315065,0.0,64.501239137,64.4877872281,0.0,64.481816903,64.7206981872,0.0,410.181911416,0.0,64.4684599204,0.0,64.5267467645,0.0,0.0,0.0,107.948129226,7569.61721643,0.0,64.4162459463,64.4162459463,97.3164545174,64.3968141979,65.1926533992,0.0,129.28185509,0.0,64.299831044,64.4746116177,323.597474169,0.0,64.4940903523,64.8311197674,192.957612895,0.0,216.10509558,0.0,0.0,65.3894911208,0.0,130.503160345,64.7235348595,281.093210582,65.4685594293,64.2611195262,64.6687501642,65.3106135682,64.7333146502,64.7598631648,0.0,0.0,64.501239137,128.963633806,0.0,625.793101674,65.3894911208,971.520973315,0.0,0.0,160.942961365,517.782363625,64.7206981872,64.4684599204,1815.75367146,65.1142497271,172.506401641,225.731691503,0.0,65.2122838278,97.3557178606,0.0,0.0,0.0,193.445450709,0.0,86.227113244,64.2804694568,0.0,0.0,86.4288724121,97.502648564,216.046364286,0.0,86.6449440784,64.7468486243,0.0,64.4356894253,0.0,0.0,64.9429818323
2012-02-12,0.6485442252,0.00112013441613,0.00438719312984,0.0116680668347,0.0,0.0,0.0,1516.09284635,0.0,65.6772260214,66.1012739944,66.1012739944,197.958342501,967.599205769,0.0,0.0,88.0861067787,65.9465134114,198.170274458,0.0,65.6573959411,65.5979774832,65.9791451137,0.0,109.905144515,0.0,396.035117681,66.3450008125,66.5656827021,132.650022715,65.6772260214,0.0,0.0,0.0,66.0280169798,6656.87668514,0.0,0.0,0.0,66.0659096336,65.9108098657,87.92677476,98.6833376999,109.900852919,0.0,0.0,66.2651152004,439.727041676,0.0,65.6970680837,65.6970680837,198.151285607,0.0,176.278694581,0.0,66.4651910313,87.9998025724,0.0,98.7417556183,65.7518684974,132.262214729,65.7566662706,66.2850685624,66.0855011465,0.0,109.872056435,99.3875552061,66.4451290962,66.2750431042,65.6573959411,0.0,0.0,901.605910499,66.315058241,967.977785869,0.0,0.0,65.6177716828,704.14882902,109.905144515,66.5656827021,1893.89950353,0.0,307.797318584,197.384359081,263.627242054,265.14027425,65.9087887014,0.0,0.0,66.0858510492,65.9692055043,0.0,65.7022983711,0.0,0.0,0.0,132.122393711,0.0,87.9998947486,0.0,0.0,66.2650272386,0.0,66.4250792685,0.0,0.0,98.8097886071
2012-02-19,0.7052600646,0.00103305785124,0.00422614575507,0.0105184072126,0.0,0.0,0.0,1111.03059208,65.2184461382,87.2924613389,130.452304397,130.452304397,130.748300752,893.935330345,130.609998328,65.2124736141,131.331923272,65.7996928769,65.6102079891,0.0,0.0,0.0,65.1474953973,0.0,65.4718225686,65.8989382658,392.70409597,65.8989382658,130.138056148,65.3642595986,87.2924613389,0.0,0.0,65.2381198776,131.718408412,6118.25754771,0.0,0.0,0.0,0.0,0.0,162.785684529,64.757039926,129.898466283,65.4585114772,65.2381198776,0.0,109.00719515,0.0,130.162123018,98.2122371136,174.559258465,0.0,152.989690374,0.0,65.859204206,0.0,131.957100786,97.7990562378,174.321969409,240.314874508,65.3761691035,0.0,174.295601273,65.2184461382,130.933756687,109.007163405,0.0,65.6003254922,0.0,0.0,0.0,632.342114542,0.0,1199.6441192,65.9188232804,0.0,98.1050888168,611.057401451,65.4718225686,130.138056148,1725.44279337,65.859204206,283.151909778,87.2926365133,65.081061509,131.141218439,65.0690280738,65.0690280738,0.0,0.0,98.2910668126,0.0,98.1337844638,65.7798796601,65.859204206,0.0,98.4103886979,65.3564120261,283.612162141,0.0,98.449996419,0.0,0.0,0.0,0.0,0.0,130.138056148
2012-02-26,0.5680119581,0.00110294117647,0.00459558823529,0.00974264705882,0.0,0.0,0.0,1168.99022455,0.0,88.3896319703,132.731456392,132.731456392,176.606486396,860.670059409,66.2939301596,0.0,132.48779996,66.282296972,110.537028548,0.0,66.3857480234,0.0,0.0,0.0,66.3657281959,0.0,353.511809266,0.0,66.1707633256,66.2426812699,88.3896319703,0.0,66.3657281959,66.3857480234,199.458085829,5951.3749938,0.0,0.0,0.0,0.0,0.0,132.397943651,0.0,132.181104241,131.926689324,0.0,0.0,264.989241231,0.0,66.3024665488,0.0,220.974926062,0.0,154.698681644,0.0,0.0,66.2989053342,66.1626296913,132.677809348,110.297357636,265.47619773,0.0,0.0,132.311609019,0.0,66.1307631531,99.2660759169,0.0,66.3022192989,66.3857480234,0.0,0.0,529.845844334,66.4525387728,816.935462369,0.0,0.0,0.0,486.158951664,66.3657281959,66.1707633256,1414.39640575,0.0,264.782902451,154.678888327,66.1208532205,132.388137357,0.0,0.0,0.0,66.0429144386,165.262196187,66.1906130178,65.9434821675,132.438102375,0.0,66.1906130178,132.677861005,66.5061210932,198.847023571,0.0,66.1426470185,65.9037930419,0.0,66.1027178625,0.0,66.3657281959,110.297454134
2012-03-04,0.3380181462,0.00119058521843,0.00476234087371,0.0114479347926,0.0,0.0,0.0,1047.6448248,0.0,67.9209762373,208.063707859,208.063707859,159.68448443,1025.54408108,0.0,0.0,137.640259628,67.9414961697,159.801322012,0.0,102.626039566,68.3333483241,0.0,0.0,102.086872087,0.0,319.279096064,0.0,69.166105783,0.0,67.9209762373,0.0,0.0,68.3333483241,68.7474563811,6077.09281696,67.7776830385,0.0,0.0,68.3252612823,103.26147629,68.3389136071,68.5816075369,68.2500702415,0.0,68.3333483241,0.0,227.899711823,138.541362173,68.168838307,138.290457201,250.844810375,0.0,172.196089067,67.6960723425,0.0,138.1236915,68.5584955643,239.65998778,206.004020316,274.244805868,138.165345207,135.392144685,205.03048001,67.8799735351,68.5921795984,68.4450052649,68.3745999681,0.0,102.626039566,68.6853194455,69.1869955763,706.651086343,102.14857447,1299.87659492,0.0,0.0,68.3933439009,456.24178582,102.086872087,69.166105783,1780.404965,0.0,387.364235142,228.340161541,91.1117383862,103.033069224,67.9111943277,0.0,0.0,69.1452286004,102.574390893,68.3952444729,68.3417327276,0.0,0.0,68.3952444729,114.180289161,0.0,114.056532245,0.0,203.762928712,69.1869955763,0.0,0.0,67.7776830385,0.0,101.933188512
2012-03-11,0.4082249773,0.00109289617486,0.00455373406193,0.00992714025501,0.0,0.0,0.0,1084.60325287,0.0,90.5221222218,68.2220377845,68.2220377845,67.8661840477,814.215005532,67.8547241153,67.7864436439,101.742887589,271.490832292,135.889052137,0.0,135.745416146,0.0,0.0,0.0,67.8295289348,67.9185518684,384.737800145,0.0,136.109268502,90.6043667804,90.5221222218,0.0,0.0,0.0,135.827912532,6278.1858149,0.0,67.9545810622,0.0,67.8296398034,0.0,203.400335678,0.0,180.999261926,67.7251908333,0.0,0.0,203.564135722,0.0,0.0,68.0161155455,158.381854063,0.0,90.5974437878,0.0,0.0,135.705120609,67.8957054543,203.543422058,67.8295905284,249.245422441,67.9914223062,67.8546809708,135.534463838,0.0,135.491192267,135.368834176,0.0,135.96635901,135.745416146,67.8854400434,68.0572004839,407.108264659,101.93389912,792.153205041,0.0,0.0,0.0,678.657405274,67.8295289348,136.109268502,1427.52483666,0.0,451.91587585,135.828352321,135.500634365,67.8649278073,0.0,68.0418160279,0.0,0.0,0.0,0.0,0.0,135.704541284,0.0,0.0,67.9831857175,67.8522706421,113.164864726,0.0,102.275427339,0.0,0.0,67.8682866184,0.0,0.0,67.7047978219
2012-03-18,0.3331402086,0.00110071546505,0.00458631443772,0.00880572372042,0.0,0.0,0.0,854.306609521,68.0082314207,68.0082314207,101.539457718,101.539457718,112.557832919,585.084530495,136.098548818,0.0,101.426737203,68.0903669659,90.1451605775,0.0,66.9497254986,0.0,66.9295659908,0.0,67.7913780101,0.0,427.912604718,67.9672379117,67.6484611563,67.0304851192,68.0082314207,0.0,135.31485412,67.0507054767,101.825300693,5549.54153839,0.0,0.0,0.0,0.0,0.0,89.9889859741,0.0,67.5031122961,67.291924394,0.0,0.0,247.71104959,0.0,67.7187479906,67.4752751193,202.181275092,0.0,225.386906497,0.0,0.0,90.0297479813,0.0,67.637011421,67.2615274742,101.059838671,67.7801801781,0.0,0.0,0.0,135.070235522,101.406296435,0.0,0.0,66.9497254986,67.5554719256,0.0,315.165708125,67.1722842718,1058.46769808,67.6778550269,133.939794309,135.274022842,652.549298508,67.7913780101,67.6484611563,1307.60812921,67.0102769537,247.365044183,202.628114801,0.0,134.746242661,67.0709380372,0.0,0.0,0.0,67.5554719256,0.0,89.9415346774,66.9295659908,0.0,0.0,134.868393785,136.304197879,136.304197879,67.7801801781,67.4239950835,0.0,0.0,136.098548818,0.0,135.31485412,0.0
2012-03-25,0.2955797394,0.000771977226672,0.00395638328669,0.00858824664672,0.0,0.0,0.0,947.302088727,68.0243302783,67.644817898,67.9110554495,67.9110554495,67.7674369033,767.903428792,0.0,0.0,67.8044331707,67.8036078951,67.8365456342,0.0,67.7684051353,0.0,0.0,67.9012835549,67.7319556294,0.0,135.529902189,0.0,135.805803503,67.644817898,67.644817898,0.0,67.5429738482,0.0,67.6244245251,6133.04130844,67.6040434448,0.0,67.9627512226,67.685641566,67.8494301724,67.5962962348,0.0,67.9851335428,0.0,0.0,67.5962962348,112.983793622,0.0,0.0,67.7753419494,67.7890727431,0.0,158.301577496,0.0,0.0,0.0,0.0,67.6573956288,67.6652235746,68.1066094804,0.0,0.0,101.613241254,0.0,0.0,67.7690138614,0.0,0.0,67.7684051353,0.0,0.0,384.405708332,203.581100529,1061.68035742,0.0,0.0,0.0,451.835247182,67.7319556294,135.805803503,1085.49589196,0.0,248.146321234,67.7932669669,67.5226418272,135.233300868,0.0,0.0,0.0,67.9217604197,135.085947696,0.0,67.5429738482,101.607498413,67.8399269734,0.0,135.659455827,0.0,135.404660429,0.0,67.8956211932,0.0,0.0,0.0,67.6040434448,67.5429738482,0.0
2012-04-01,0.2879224125,0.000709795173393,0.0046643682823,0.0107483269114,0.0,0.0,0.0,1207.62696037,0.0,0.0,0.0,0.0,69.7148444518,836.432515912,70.03710918,0.0,69.8681924259,104.448762448,69.8137383989,69.9736697695,0.0,0.0,0.0,69.7054058091,69.8681924259,0.0,186.090440733,0.0,69.7840392281,0.0,0.0,0.0,0.0,0.0,116.297811068,6056.10404338,0.0,69.6727968979,69.6727968979,69.6443470186,69.8019118338,185.789083778,69.6900737046,104.475241062,0.0,0.0,0.0,139.403305114,0.0,69.526029044,140.031899865,69.826090472,0.0,186.329866742,0.0,0.0,69.6949206493,0.0,139.488168995,208.897461259,279.365168698,69.8412921745,0.0,69.8681924259,0.0,139.010225339,69.7742913163,0.0,69.6938143328,0.0,0.0,0.0,255.596123307,174.47410516,790.418775126,0.0,0.0,69.7453170756,395.17670493,69.8681924259,69.7840392281,1373.27067255,0.0,116.129753632,104.754014873,0.0,139.380147409,69.6900737046,0.0,0.0,0.0,69.7703558158,0.0,69.6308000341,279.136156913,0.0,0.0,174.663464781,0.0,69.8968087101,0.0,105.104835063,69.7532178366,69.6938143328,0.0,0.0,0.0,69.6606448611
2012-04-08,0.2192381474,0.0,0.00314585319352,0.00638703527169,0.0,0.0,0.0,1234.78645948,0.0,0.0,107.009483067,107.009483067,142.675364024,784.263521843,71.6018171846,0.0,142.636296192,71.2720541905,178.424469093,0.0,71.207554594,0.0,0.0,0.0,71.1860806631,71.2888213529,190.158076467,0.0,0.0,71.2673229146,0.0,0.0,0.0,0.0,71.4506673896,6644.35533345,0.0,71.2673229146,0.0,0.0,0.0,177.787938973,0.0,71.2340708801,0.0,0.0,71.2243649141,178.32805914,71.3366707401,0.0,71.5801852157,95.0757503314,0.0,71.4884637233,0.0,0.0,71.3216174184,0.0,107.081374685,94.9967329015,285.743654211,0.0,0.0,71.0980589767,0.0,71.3051206201,142.643234837,0.0,0.0,71.207554594,0.0,0.0,107.146284419,71.2720541905,903.235550372,0.0,0.0,71.5095557343,547.126828439,71.1860806631,0.0,1356.14616345,0.0,261.2877794,107.052888038,71.0361250313,71.1945528863,0.0,0.0,0.0,0.0,142.320049855,0.0,71.2429470746,71.3430933646,0.0,0.0,214.13322858,71.5369604661,142.602707935,0.0,0.0,71.207554594,0.0,0.0,0.0,0.0,71.3965083942
2012-04-15,0.3953089999,0.000185150897982,0.00249953712276,0.00648028142936,65.6569761462,0.0,0.0,1070.20001256,0.0,65.5975144769,65.855694219,65.855694219,65.7164223581,830.729634657,0.0,0.0,65.7760381026,0.0,164.171333426,0.0,0.0,0.0,65.4987527869,0.0,130.957029037,65.6173025657,153.112388953,0.0,65.6450419231,0.0,65.5975144769,0.0,0.0,0.0,65.6549343197,6989.42972224,0.0,0.0,0.0,98.2201426863,0.0,163.70670681,65.6371025967,65.3186305284,0.0,0.0,0.0,174.775785909,0.0,0.0,65.8514411097,153.007198844,0.0,131.1151897,0.0,0.0,65.5956343505,0.0,98.2575868894,65.5302136735,109.562474394,65.9111793387,0.0,65.3209248325,0.0,130.641849665,65.7164223581,0.0,65.6620414792,0.0,0.0,0.0,174.934183258,65.7362822621,765.694891016,0.0,0.0,65.7760539664,503.206630678,130.957029037,65.6450419231,1466.9771803,65.5777383194,196.748882606,153.357319258,0.0,65.6092928467,131.266648644,0.0,0.0,0.0,65.6926672915,0.0,65.633324322,0.0,0.0,0.0,153.251071834,65.6170305661,87.4769684607,0.0,65.7164223581,65.6452508839,0.0,65.5180308217,0.0,0.0,65.7164223581
2012-04-22,0.283286119,0.00047605446063,0.00371322479292,0.00828334761497,66.0090839627,65.7974825981,0.0,634.83483289,0.0,65.7702091112,87.8067534204,87.8067534204,98.4748428607,613.574292857,65.8315274849,0.0,65.6943093046,0.0,109.720111826,0.0,0.0,0.0,0.0,0.0,65.7322430192,0.0,197.301662504,65.7141206162,0.0,65.7974825981,65.7702091112,0.0,0.0,0.0,65.7458632518,6830.92643135,0.0,0.0,0.0,65.6514188479,0.0,109.488760164,0.0,130.60115311,0.0,0.0,0.0,306.989138733,0.0,0.0,65.8332398681,87.7804713613,0.0,87.7868680202,0.0,0.0,65.686481155,0.0,131.634662018,131.246826622,131.806161716,98.8126171121,0.0,65.7182085226,0.0,65.706239406,0.0,0.0,131.833505919,0.0,65.6745099347,0.0,219.063637897,65.9366734044,1030.50210579,0.0,0.0,66.069074042,525.783581923,65.7322430192,0.0,1119.52125988,0.0,219.043851481,131.792705483,65.7141206162,131.586970992,0.0,0.0,65.8173310091,0.0,0.0,0.0,98.4851628359,65.698419842,0.0,0.0,87.7734589173,0.0,175.553669871,0.0,65.9167529593,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-29,0.309358082,0.000577867668304,0.00510449773668,0.0100163729173,68.411522202,0.0,0.0,1099.04619639,0.0,68.411522202,0.0,0.0,114.68329196,893.806304956,0.0,0.0,68.5796423092,69.4084436457,68.8527534004,0.0,69.3456305745,68.621017659,0.0,0.0,0.0,68.4321591619,183.466621557,0.0,68.4941448134,0.0,68.411522202,0.0,0.0,0.0,103.56593212,7327.75393356,0.0,0.0,69.3247181407,0.0,0.0,91.6261902467,0.0,136.905617153,0.0,0.0,69.1995079333,275.100044403,0.0,0.0,68.8237391975,68.9382094318,0.0,205.641783863,0.0,0.0,136.952843793,68.5148316587,68.6417240615,68.4542600322,137.85822948,0.0,0.0,69.157871647,0.0,68.3702856003,69.3456305745,68.8286455491,0.0,69.3456305745,0.0,0.0,114.558801136,68.5562428594,825.168276698,0.0,0.0,0.0,458.755535736,0.0,68.4941448134,1101.8403469,0.0,206.019401159,114.752445682,137.200647491,68.8340323335,0.0,0.0,0.0,0.0,0.0,0.0,68.7924972805,68.4026525815,0.0,0.0,137.781805275,0.0,91.7715036384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-06,0.1417183348,0.000374601985391,0.00365236935756,0.00899044764937,0.0,0.0,0.0,944.215259109,0.0,69.2475932778,104.076607104,104.076607104,138.390966951,576.386391368,69.1926967448,0.0,0.0,0.0,69.2580110517,0.0,69.2943134123,0.0,0.0,0.0,69.179974685,0.0,92.2905138016,0.0,0.0,69.1532936288,69.2475932778,0.0,0.0,0.0,0.0,6077.61439623,69.3263209596,0.0,0.0,69.1950276623,0.0,161.263379773,0.0,0.0,0.0,0.0,0.0,184.358774834,0.0,69.034244976,0.0,173.335325595,0.0,207.790576137,0.0,0.0,69.263525379,69.2577232476,138.504988547,69.0857212588,184.83911257,69.2761370829,69.0857212588,0.0,0.0,69.1116099075,69.2786470311,0.0,69.2786470311,69.2943134123,0.0,0.0,241.749940111,138.552254857,899.775972884,0.0,0.0,0.0,345.9719938,69.179974685,0.0,1246.85444633,0.0,138.265558776,69.2896432874,69.034244976,92.2627300693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1065239451,0.0,0.0,69.2159135747,0.0,115.441686343,0.0,69.2786470311,0.0,0.0,0.0,69.3263209596,0.0,0.0
2012-05-13,0.2836169503,0.000660128253489,0.00433798566579,0.00895888344021,0.0,0.0,0.0,836.824690768,0.0,68.0494558844,0.0,0.0,170.118588899,611.149971586,67.8106315865,67.893354507,0.0,67.9674685882,204.232148083,0.0,0.0,0.0,0.0,0.0,67.7697325324,0.0,203.903734566,0.0,67.9541678493,0.0,68.0494558844,0.0,0.0,0.0,67.9138289806,6169.80033528,0.0,0.0,67.9548149969,67.6473308481,0.0,158.2949699,0.0,0.0,68.0905237516,0.0,67.8316628856,316.781216227,0.0,0.0,101.751652975,101.895151746,0.0,170.324296636,0.0,0.0,67.7911670378,67.6677004148,0.0,67.9304362674,90.7257091563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.909629994,0.0,0.0,0.0,67.862391623,0.0,815.122161475,0.0,0.0,67.9548149969,475.318314782,67.7697325324,67.9541678493,884.113963255,0.0,226.23331606,67.9930093584,135.611953181,169.532984314,68.0905237516,0.0,0.0,0.0,0.0,0.0,101.818835589,0.0,0.0,0.0,170.231212586,0.0,67.9714509319,0.0,0.0,67.7707664459,0.0,0.0,0.0,0.0,0.0
2012-05-20,0.1696065129,0.000284819139846,0.00284819139846,0.00778505648913,68.9291416475,0.0,0.0,1170.14900959,0.0,69.0165660241,69.104212447,69.104212447,103.256990569,642.694031354,0.0,0.0,68.8863329086,68.7993956859,68.9629890301,69.1459168601,0.0,0.0,0.0,0.0,68.9749897795,0.0,229.740304586,0.0,69.2922795507,0.0,69.0165660241,0.0,0.0,0.0,68.9214242513,6281.27259349,0.0,68.9291416475,0.0,68.9707404053,0.0,241.204745676,0.0,102.755662801,68.9707404053,0.0,0.0,229.546655374,0.0,68.9915586185,0.0,138.023256904,0.0,137.940041389,0.0,0.0,0.0,0.0,68.8551907825,206.938201512,138.542665341,0.0,69.0001711756,0.0,0.0,68.7515399186,68.5045457171,0.0,0.0,0.0,0.0,0.0,68.8865335024,69.1312429909,1102.48019265,0.0,0.0,0.0,390.443518917,68.9749897795,69.2922795507,1425.83957459,68.8964427163,160.58374946,208.002634016,114.721362046,103.250778012,68.9707404053,0.0,0.0,0.0,68.8253639576,0.0,0.0,0.0,0.0,0.0,138.147702011,0.0,183.691415921,0.0,0.0,68.4839304461,0.0,0.0,0.0,0.0,0.0
2012-05-27,0.2620439428,0.000551085638708,0.00319629670451,0.0079356331974,0.0,0.0,0.0,930.362125546,0.0,69.7299170676,0.0,0.0,186.248151869,628.303363337,0.0,0.0,70.4911215317,0.0,69.8036082747,0.0,0.0,0.0,0.0,0.0,70.064477887,0.0,116.427545102,0.0,0.0,0.0,69.7299170676,0.0,0.0,0.0,0.0,5575.67240506,0.0,0.0,0.0,69.9379696513,0.0,116.294273117,0.0,69.6445529372,0.0,70.0011666118,140.382889249,302.577267488,0.0,0.0,69.0234916876,138.171724625,0.0,70.0856071023,0.0,0.0,0.0,0.0,70.2243081852,69.6774633737,104.710253184,0.0,0.0,70.2151020799,0.0,138.005452995,0.0,0.0,0.0,0.0,0.0,0.0,69.0650595839,0.0,885.024622841,0.0,0.0,0.0,489.346242618,70.064477887,0.0,1258.82875855,0.0,162.74767267,104.647327666,140.345658582,104.373800603,0.0,0.0,0.0,0.0,138.380128433,0.0,0.0,0.0,0.0,0.0,140.597130239,70.1702515554,116.448848428,0.0,70.3091585841,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-03,0.0973330738,0.000286861732645,0.00248613501626,0.00726716389367,0.0,0.0,0.0,903.061827642,0.0,70.0716196012,0.0,0.0,0.0,440.214886429,0.0,0.0,0.0,70.0927892748,104.059472437,0.0,69.1939718646,0.0,0.0,0.0,69.944869611,0.0,139.208513566,0.0,0.0,0.0,70.0716196012,0.0,0.0,0.0,0.0,6154.24491443,0.0,0.0,0.0,139.637154679,0.0,0.0,0.0,69.6159275538,0.0,0.0,0.0,185.364747944,0.0,69.1969331057,0.0,69.7043919095,0.0,116.019190749,0.0,0.0,69.4267538376,69.3820557506,69.6426302232,0.0,70.1563751133,69.5107039631,0.0,69.1939718646,0.0,0.0,209.518783112,0.0,138.806034194,69.1939718646,69.1731365825,0.0,104.448443382,69.4267538376,742.074623335,69.3192476133,69.2148197018,70.0081872359,370.451691132,69.944869611,0.0,765.894831794,69.8395943708,103.829879866,208.020513061,69.1746129224,115.879218092,0.0,0.0,0.0,0.0,0.0,0.0,138.346273165,0.0,0.0,0.0,92.801216072,0.0,92.7733440123,0.0,70.0716196012,69.3820557506,0.0,0.0,0.0,0.0,0.0
2012-06-10,0.4556500608,0.000190675946229,0.00219277338164,0.0064829821718,0.0,0.0,0.0,739.61263441,0.0,66.8489367605,68.2079381774,68.2079381774,202.862585002,493.410306965,0.0,0.0,0.0,67.2776520402,168.571330532,0.0,67.8586806627,0.0,0.0,0.0,135.717361325,0.0,112.193108147,0.0,0.0,67.940536731,66.8489367605,0.0,66.8085812297,0.0,66.7481392081,4719.46381777,0.0,0.0,0.0,0.0,66.7682743933,134.617228311,0.0,66.3280879874,0.0,0.0,0.0,246.715668056,0.0,0.0,0.0,89.8239732924,0.0,134.922692512,0.0,0.0,0.0,0.0,101.298821363,0.0,101.100221362,67.6481692043,0.0,0.0,0.0,67.4647974807,66.6275826652,0.0,0.0,67.8586806627,67.8382474556,0.0,67.4749027803,67.2776520402,717.912045931,0.0,0.0,67.5018429436,515.932163924,135.717361325,0.0,1100.30212008,0.0,89.6072802127,101.52332623,67.2037085371,67.2983277546,0.0,0.0,67.9610316139,0.0,66.7079052483,0.0,0.0,0.0,0.0,0.0,89.8167976009,66.8287529027,89.7898218861,0.0,67.8120909427,68.0431349442,0.0,68.2285947305,0.0,66.8085812297,0.0
2012-06-17,0.2616431188,0.0,0.00344827586207,0.00904007455732,0.0,0.0,0.0,521.339095339,0.0,136.511226694,0.0,0.0,158.897339475,499.072633091,67.5326703361,0.0,0.0,0.0,136.655492993,0.0,0.0,67.6548645526,68.8879009519,0.0,67.5733526676,0.0,136.67022771,0.0,67.7365733262,0.0,136.511226694,0.0,0.0,0.0,135.268936302,5114.89684495,0.0,67.7405373013,67.6548645526,0.0,67.8595072161,135.358541222,0.0,68.4105302536,0.0,0.0,0.0,158.719272966,0.0,0.0,135.644797956,136.296780736,0.0,90.9512740346,0.0,68.9502994129,135.262808168,0.0,102.332019643,67.5774053632,90.9305493686,69.0336734146,0.0,0.0,0.0,67.638487682,67.5774053632,0.0,102.458820173,0.0,0.0,0.0,68.7634422329,68.9502994129,726.388420766,0.0,0.0,67.6264046409,362.682565722,67.5733526676,67.7365733262,1158.49542745,68.6600696499,158.603054862,102.624292554,68.7220558699,68.7634422329,68.6600696499,0.0,0.0,0.0,67.5530053769,0.0,68.1836602122,67.5530053769,67.6344681509,0.0,113.558442669,102.603290344,102.572301734,0.0,0.0,0.0,0.0,68.9086878864,0.0,0.0,0.0
