Week,MD,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how to reduce fever,how long flu,upper respiratory,strep throat,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,contagious flu,flu care,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,cough and fever,flu shots,high fever,flu cold,flu remedies,dangerous fever,do i have the flu,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,is the flu contagious,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv
2014-11-23,1.7105756024,0.00306184935701,0.00393666345901,0.00866065960983,34.5578805404,0.0,0.0,34.4847974093,51.5760132901,964.051241635,34.4451590346,45.9550998825,68.848755283,0.0,68.848755283,137.872213493,735.133571046,34.4687947575,34.4757955637,0.0,57.3425835214,51.6280130918,103.035177706,0.0,34.4404292596,34.5265213021,34.455559143,0.0,0.0,0.0,34.4026364867,34.4120227389,263.779412753,34.3885611432,68.8991938155,34.4286085742,45.9550998825,0.0,0.0,34.4612203428,51.5599194996,91.799341386,8323.50282201,0.0,137.52371015,160.959233933,120.383806004,160.353499375,34.4036213089,0.0,0.0,34.4263340023,309.779561063,34.5578805404,68.9735943679,103.460391552,183.53382442,0.0,0.0,172.882168162,0.0,34.5655534349,0.0,34.4130284348,80.3012269625,68.882439696,126.23878467,34.4337810611,57.4083348142,86.1078181185,0.0,448.456545857,51.6602808091,0.0,0.0,34.5265213021,34.3311708429,137.658055373,0.0,1044.14015213,34.3912863588,0.0,51.8049617987,0.0,562.319429407,34.4026364867,68.8991938155,1261.7653427,34.4820365435,344.063256122,240.775328351,68.8720725658,126.204602423,0.0,34.4535706082,69.0739361119,34.4234078851,0.0,114.754784995,68.8544225771,34.5028779074,68.8675495848,34.4743821881,68.8544225771,172.429852582,34.4532380403,218.26002904,0.0,68.8240454778,0.0,34.4716253006,0.0,0.0,0.0
2014-11-30,1.8916114614,0.00250407640345,0.00471698113208,0.0119962730026,31.1862038735,0.0,0.0,0.0,77.941421236,1162.05281864,46.5804391645,62.2875506975,82.9811770591,30.9916725341,82.9811770591,124.431538118,798.949580673,31.1790409324,62.4723164521,46.7280815916,93.288920974,51.8641397072,82.8063388081,31.2079752261,31.1661432626,62.3221558803,31.0197447013,46.7280815916,0.0,0.0,46.6863215438,31.2832431797,404.367928324,30.9939181985,72.5983935355,41.5565554757,62.2875506975,0.0,30.9543219194,31.0594048955,46.7093577532,134.826445255,7915.78830366,0.0,61.9646528653,155.786397703,113.932737725,165.603211116,31.0500327154,30.9263679863,0.0,62.2736608742,352.184774458,31.4158394269,31.1578985572,31.183760002,202.381348041,62.6420269405,0.0,114.371549837,31.1474109302,31.0572534615,62.3096941621,31.1320519713,31.2132206167,72.5733427344,217.77630353,0.0,51.8827927073,72.5827492555,0.0,540.146391973,72.5985393088,0.0,92.9257752128,62.3221558803,30.9077600634,280.008494254,31.136731328,1420.16070559,62.0439001622,0.0,31.2215384699,46.4263256164,694.267834924,46.6863215438,72.5983935355,1461.27765812,0.0,683.454368694,300.485555232,31.1140588415,176.342656021,0.0,31.0969502626,0.0,31.0103816633,30.9566210647,415.229761932,31.0161528365,83.0438469877,103.778153466,31.1508543743,31.0161528365,166.106672039,46.5711139772,186.765664604,31.3115623497,109.196871719,0.0,41.4875148862,0.0,30.9543219194,31.3021169312
2014-12-07,2.3845763572,0.007490191416,0.0102247057425,0.0212816549756,64.7867722934,64.8090013183,0.0,64.6307065969,48.3130633956,937.89376904,32.2881367475,129.506894172,247.949809575,32.3445715202,247.949809575,150.990992825,690.19671322,32.3783486239,32.3712365595,80.5962282295,172.422052268,64.6301346304,193.71778471,64.8463632293,43.0811734147,129.50395566,32.2298226926,80.5962282295,64.3284577362,0.0,53.861981172,0.0,592.304875508,160.724088731,96.9595121678,32.3272383441,129.506894172,0.0,0.0,128.346898809,48.3422203739,183.241964087,8896.54957952,32.4521504278,0.0,194.371312458,140.047043014,182.933591044,32.3588357984,0.0,0.0,53.8296419031,301.617604674,160.869716115,43.1950624888,32.3174082948,226.343440179,32.0963922902,0.0,162.094460071,32.2103339501,64.6690489284,80.871042246,32.1448177463,43.1527638661,118.582868547,183.245134896,32.3317868128,32.5504465183,43.1201579881,32.4131161752,593.859874372,64.7406303278,0.0,64.6112512367,129.50395566,75.3718441657,409.612078686,48.6464168155,1357.90764289,0.0,64.1734494043,81.2112165777,0.0,732.861747643,53.861981172,96.9595121678,1443.55482033,32.4129532782,603.114826354,323.175237951,97.0374873496,107.994290176,32.4031667585,32.3222952455,32.419811797,53.8814842191,0.0,194.231702636,48.6610885011,86.3119104122,75.5343185962,0.0,48.6610885011,107.932347358,64.7241503175,323.529754528,64.7476852513,43.1689981428,0.0,32.5504465183,32.4521504278,0.0,64.6440584409
2014-12-14,3.4173363502,0.0150308468873,0.0178351093662,0.0289960740325,33.9506903439,33.7810232265,0.0,33.8537513815,0.0,1125.04571166,67.5585325585,202.709592809,337.388683213,67.7471315185,337.388683213,135.124433006,697.958624362,45.0469508231,135.061066683,67.6667028216,280.991068471,56.2215010078,224.445225407,0.0,44.9688838925,326.466365112,100.277448092,67.6667028216,0.0,33.904859098,56.2043002861,33.6990464574,1281.50182882,50.5542734119,202.434744919,33.9661007232,202.709592809,0.0,67.4364407374,67.7478035909,33.9246879533,258.645660343,9463.36693087,0.0,33.4157480139,101.434825278,112.425574485,392.990231006,50.8184668091,33.3554670494,33.3554670494,50.7266722695,303.489910912,67.4600259807,101.346324852,50.6070854112,168.437773466,50.7929447612,33.7824588846,157.93896593,33.6689385045,0.0,78.8621531171,56.190814661,78.8042139745,123.830741136,292.443492461,33.8837778683,146.287914284,101.241049412,67.8493759065,608.657856772,56.2791144082,0.0,50.5746017742,326.466365112,89.9513534292,416.3536066,33.6587758343,1349.38687875,33.6533080151,33.6482412733,168.905347773,135.537590021,843.364696277,56.2043002861,202.434744919,1562.71603872,33.7926251377,1292.24825787,606.913851983,112.537611865,123.824310964,33.9349309146,67.9115477623,33.9246879533,67.757961915,67.2465721435,191.62077349,78.7463844193,56.2891785329,157.608323673,33.843548322,78.7463844193,112.673658635,101.006815513,303.892954231,44.985821084,157.618609309,67.3786013989,67.2466821642,0.0,67.4364407374,0.0
2014-12-21,4.5990227077,0.0326589857571,0.0366506395718,0.0487163204209,60.3362793542,120.844903972,0.0,40.2234740723,40.2507174525,1246.69986424,100.644224262,228.018493147,763.723285685,40.1594229437,763.723285685,228.048001798,764.076189293,0.0,241.088685267,93.7182817788,468.631773044,120.577900805,508.07622134,40.0593014753,66.9439649123,496.094550407,93.7063029437,93.7182817788,0.0,80.3957408841,187.444586736,100.562877268,1901.15732445,227.77212394,241.171244287,67.0693987046,228.018493147,60.4438386109,120.456435718,160.706783155,80.3271373377,562.51168681,9932.68112563,40.3114824245,80.4768770326,107.376553791,160.658227716,575.076123754,80.4159741947,60.2383601492,53.4963536988,107.162300105,535.520649894,228.347226489,147.643203149,40.2140020993,361.673256085,93.7869315179,40.1659536071,147.854748758,40.1292005959,80.509299157,80.7204533192,66.899613447,147.416732227,134.009127295,401.950352931,40.1972125352,201.086355765,227.759730404,160.720867857,416.140164297,200.937193092,0.0,107.146107634,496.094550407,200.815964797,495.569756139,80.3755076155,1580.38298358,100.387142269,0.0,134.248214742,80.4497861702,1365.86607811,187.444586736,241.171244287,1740.72817686,40.1749243149,1940.7213729,789.851412314,214.453477095,134.171259886,120.53751201,80.4575755833,0.0,200.900439954,40.1306744925,308.621597251,160.791425653,40.2287877916,241.470549942,66.8997494386,160.791425653,241.519418727,120.682684739,348.60822744,93.7909552627,335.184788577,40.2343108908,107.251000377,40.3114824245,120.456435718,0.0
2014-12-28,5.941475827,0.0320567157278,0.0345226169377,0.044000924713,56.4777056415,75.1238663763,0.0,37.6014681355,74.8183523212,1011.50308975,212.468776166,262.385081417,761.443553154,37.3837672932,761.443553154,112.368834339,899.001466547,37.5986593259,312.056195547,37.4222479472,386.667721888,74.83354932,298.950099594,93.6346740512,137.228739212,287.279984151,74.7451874247,37.4222479472,37.5334317034,37.2746277113,137.198583,93.4241535322,2308.24921243,187.175797168,262.06511272,37.5108075734,262.385081417,0.0,49.8976669692,87.293584361,0.0,386.923648982,9764.91952897,0.0,37.4459443083,137.564293153,212.031887485,735.173396768,149.858518885,37.4911918614,112.685498101,149.614152159,386.51451634,162.66990957,74.995228062,50.0144376554,274.349925877,74.8595604394,37.5278708264,287.907106783,49.8788402937,37.5081862913,75.0331597445,168.128587078,74.8860750385,249.6724845,511.755967865,74.7618849652,174.831634788,237.159450159,75.1690162402,662.483055544,87.5273578032,0.0,74.8559525543,287.279984151,199.613075311,536.596122269,112.614581555,1809.24625529,49.8750373298,37.4882107014,150.100217871,0.0,1297.51307572,137.198583,262.06511272,2382.7783115,75.1632824485,2493.61091804,985.348619971,137.345511761,187.032306059,74.8185187491,75.2598823825,62.5388905832,137.247507035,37.4601309873,349.755082908,137.311461535,0.0,137.413292346,37.321920115,137.311461535,150.013231861,199.801354906,412.108058049,62.406777817,212.401096137,37.5703334618,74.6831620102,0.0,49.8976669692,56.0165642649
2015-01-04,2.7889730775,0.0206276966724,0.0225190614102,0.0300845203617,48.3040186973,53.6264892819,0.0,32.5214802299,32.0924433087,1070.67322146,96.4160828312,149.984159903,470.840191405,31.7451109595,470.840191405,160.61454353,717.273754093,32.6197027615,106.904591089,64.1622061958,245.932031034,64.2268801192,202.868782152,32.1961602361,96.257845275,235.619401315,32.0730987856,64.1622061958,31.773865589,64.3000884702,63.6882751535,64.3437951573,1657.19582241,160.639976447,160.478261651,75.0116638096,149.984159903,63.547731178,53.4455172667,128.672947084,32.0730754789,320.982090544,13219.8452233,31.9825028085,32.3032009388,127.723124192,106.913392352,416.524768129,64.2364874213,31.7818779352,31.8863437501,64.1849760684,342.048886338,150.23707064,64.3011403149,42.8577179501,203.136798129,96.4525351326,31.8106022941,96.6238682757,128.04585489,129.222351894,42.8999209498,85.5636559743,96.325769833,96.2901133321,288.899289357,53.4937667045,74.9435805836,213.907510086,0.0,568.017125402,128.531439406,0.0,127.626653648,235.619401315,74.8758486851,406.811530679,96.8020363728,1422.79701751,158.391093966,0.0,117.90170249,31.8729601494,1058.94464748,63.6882751535,160.478261651,1860.83007536,32.6197027615,1817.11952631,727.072961709,74.9210480974,128.512072906,32.6098538175,0.0,75.0698821899,96.2578317306,31.8297479968,214.28593223,53.5034437696,32.1913104165,139.196241994,64.0616003098,53.5034437696,85.6508279578,139.231812922,374.724723646,107.003668337,107.061917913,42.851269812,96.9384301982,31.9825028085,53.4455172667,32.0762888298
2015-01-11,2.5625220148,0.019149316948,0.0209389727376,0.0292310445624,0.0,77.1576527653,0.0,32.7989101597,32.9934053104,1132.91105574,66.0489669603,176.189307598,286.007520641,32.890109215,286.007520641,143.010971739,737.186743879,33.0718437337,142.872408536,49.661631517,208.823812751,32.7989101597,219.524923096,65.9048297336,43.9519445711,209.179591035,65.9461856792,49.661631517,0.0,49.4726496989,43.9618512606,32.9996039316,1176.01795982,82.1659215629,109.951176218,49.3651313847,176.189307598,0.0,49.3584947399,43.9453368132,32.6902717943,252.944857998,10287.5993774,32.7395635189,32.9486335867,44.0581649621,153.876469916,351.301130276,66.0257669263,0.0,33.1406838107,65.9728207469,241.860552135,55.130190466,110.140390876,66.1088552066,164.872729805,82.4362161585,0.0,132.464976444,32.9623343174,33.2809406346,66.4576596487,164.811671587,77.0312697286,165.107532546,373.964263803,0.0,55.0269617791,109.951128335,65.8278419106,275.527913167,65.8300634416,0.0,33.0182924823,209.179591035,109.894859085,484.205339937,43.9817385029,1561.18192988,33.1406838107,0.0,121.209168152,32.8356939885,780.399409734,43.9618512606,109.951176218,1813.79658163,65.8874356169,1285.47486646,549.374340739,142.980642158,77.0678857479,32.929819601,32.9298286124,66.3171949829,76.961439142,32.719829002,181.571184441,33.1210629969,33.0195152093,77.0178380793,0.0,33.1210629969,187.14174502,49.4776253153,165.014567954,65.9891991248,110.12713538,32.7296932857,49.413103954,32.7395635189,49.3584947399,49.6068043288
2015-01-18,2.5153427263,0.0190305894374,0.0212657257807,0.028034995849,51.2557394138,68.4989785669,34.2287759546,51.1530757355,51.2092904201,875.508004061,102.450179305,91.0461404744,329.654879062,34.1088242471,329.654879062,79.5845247088,546.095676447,51.2247055103,136.273552703,34.0985513826,181.783517791,34.1294357795,215.556044939,34.0164603771,45.4493173047,239.086433182,68.3542041557,34.0985513826,34.1771020778,0.0,68.1636685543,34.0574090764,1079.19129426,34.1603948916,102.254233241,34.1997836024,91.0461404744,34.2121217161,51.0503688022,68.2139007133,34.1191360801,170.510351795,8723.39603315,34.0676797064,34.1358751755,34.1635872602,113.595886273,261.001690737,102.326521877,33.9652513249,0.0,85.2876979962,261.269152162,68.3827573099,102.573319353,45.5523096102,79.4922154968,85.208150111,34.0471446373,170.971402813,51.1013295442,34.1429788289,34.2204324859,51.1167648661,90.9330942561,68.2563045143,341.068608729,34.0779915084,170.599464016,136.423384954,34.1120830708,227.879034373,85.3187434081,0.0,34.083241106,239.086433182,90.8234429866,409.151731933,34.1461725737,1079.80289961,102.233974525,34.0779915084,102.676938983,34.0779565329,647.794412999,68.1636685543,102.254233241,1579.48017703,0.0,987.894968565,363.443858418,68.1946002224,102.449799146,51.1993076161,34.1603801249,102.717388459,113.702122882,34.094747615,125.28789725,102.312327121,34.1564761864,79.6220195024,102.345897,102.312327121,102.456696673,68.2795060313,204.782708824,113.674659043,113.801763164,0.0,51.1270706154,34.0676797064,51.0503688022,56.7911231176
2015-01-25,2.251456825,0.0133603495219,0.0158297980118,0.0233014626733,32.283655197,80.8721031919,0.0,0.0,32.438419985,873.998410873,43.2028354625,118.831445241,291.343126149,48.6502433351,291.343126149,210.455450058,582.911818626,48.6430450227,53.8990196095,32.4865350165,86.2624220542,113.361408069,139.985823781,0.0,32.5061288253,129.54040347,97.0838548056,32.4865350165,32.3749184845,0.0,97.1929349736,64.6258306149,787.479740519,48.7188871574,64.7888733619,32.4865350165,118.831445241,0.0,32.2930327524,64.6822482204,32.4571885531,172.589923265,8418.62343574,32.3612849352,48.581838825,43.2224359816,107.813418026,172.317090229,32.2931885317,0.0,0.0,32.5650523217,312.605392374,97.9022008945,86.441580544,64.723014724,75.4921425011,48.6039035626,0.0,140.693138013,32.5355638952,32.4004158722,32.4531224257,48.4965827416,43.1508231118,113.043307887,410.005072838,43.1637408043,64.8767720175,140.206601602,43.0955526026,248.655980247,54.0192039287,0.0,32.3848069367,129.54040347,53.9278900569,528.7601458,0.0,1154.35257794,0.0,32.2447240481,32.5022166324,64.8523035101,690.269874597,97.1929349736,64.7888733619,1304.86317029,32.5257462839,894.133020108,247.928951905,32.4139749988,97.3743180593,0.0,32.4287085141,65.0387029967,75.5048257173,64.3536399926,129.556855897,43.1604750639,64.6835097799,53.9766682525,32.3027654326,43.1604750639,54.0191311108,48.6528570051,215.932861945,81.0397233065,81.0620065413,32.4042657347,32.2934026774,32.3612849352,32.2930327524,32.3443643164
2015-02-01,1.7723086448,0.00798415175891,0.010325369192,0.0174090527074,63.6935111525,32.0129740698,0.0,0.0,31.7315427131,1152.72223488,64.0886557185,96.1507231863,159.994607734,31.750686932,159.994607734,170.800665829,630.043280176,32.1808254408,74.6694146182,31.9357295497,127.92621929,32.1706073737,212.985881393,0.0,31.6933234506,117.452690519,31.7794466121,31.9357295497,0.0,32.1123975896,80.2823335099,32.21051285,725.055601699,64.3995829495,79.7624398717,53.3896196214,96.1507231863,0.0,31.9751831502,63.8474285468,0.0,96.0186618474,8794.15393611,0.0,0.0,32.0653242326,74.6397090337,159.718482546,64.3606590553,0.0,31.6837830161,64.3229548249,330.386897166,48.3735165934,42.7516022605,53.4120699604,128.283198198,47.9029938313,32.0930411112,64.1727509576,0.0,0.0,53.4702901278,53.2833524726,95.8062318143,74.6976583671,309.412312983,0.0,74.7201362144,128.432458524,53.2737610471,149.588917746,53.3348548446,0.0,63.9477970235,117.452690519,63.9824414361,522.615226353,31.750686932,1002.58526965,128.33348648,31.7028696324,47.9947506628,31.9784221338,725.267190968,80.2823335099,79.7624398717,1535.46202016,0.0,767.475630393,266.577254243,64.3422180159,32.0363718532,0.0,32.0226076436,63.6742451176,63.8907149115,0.0,128.113330946,42.6806573915,106.749992858,53.3798260146,0.0,42.6806573915,128.145227214,74.7233928858,277.488923236,64.298538042,47.9126565772,0.0,47.8796159715,0.0,31.9751831502,31.7411119359
2015-02-08,1.4140009272,0.00807537012113,0.00994791971444,0.0180232898356,32.4010972799,64.5021748268,0.0,0.0,0.0,1162.98302138,53.8791558147,86.2125091539,182.991592177,0.0,182.991592177,118.588532619,807.710845858,48.5423568372,85.9857940955,80.5859125445,96.8278522803,80.6957379786,171.92542083,0.0,32.2740724715,118.461666434,32.2449003662,80.5859125445,32.2740724715,0.0,86.0468411462,32.2976124966,494.980139579,43.0982291021,86.0955944822,64.7898434894,86.2125091539,0.0,32.2237644261,43.0104998342,0.0,139.922707455,9109.79771739,0.0,32.3041797186,64.5996690451,96.8213674392,225.580830824,32.2413556429,32.2996485711,0.0,32.1637124024,279.567064984,43.1796387122,32.3630554303,32.4265435338,182.859441711,32.3288437943,32.2802143662,54.0261456042,32.1637124024,32.348729216,64.7222794927,43.0299503315,48.4450111862,161.370362357,355.163058755,32.3580918436,53.8368870525,139.922746567,64.5012496562,172.444897671,32.3193746523,0.0,32.1637124024,118.461666434,48.3914166553,376.668262451,32.3678529573,1205.41009812,0.0,0.0,96.9391524596,64.66130625,634.721100845,86.0468411462,86.0955944822,1549.11610878,0.0,838.57492321,322.654697824,118.389997919,53.8533284199,32.2802143662,48.5568162999,32.4559687094,80.5810456672,32.3191061908,172.370376289,0.0,32.3171002073,32.3171002073,32.3228101224,0.0,161.70277094,48.4352656634,204.654434746,64.5797202553,53.8401961448,32.27233675,32.2801958816,0.0,32.2237644261,0.0
2015-02-15,2.3619482,0.00705813868879,0.00829513206723,0.0149166848577,32.6425731199,32.1562526594,0.0,0.0,0.0,860.056672916,0.0,75.3138345537,257.926817953,32.0956097874,257.926817953,128.9478168,817.07767442,65.3245815441,75.2822735206,31.9939434564,129.354696804,64.7725900732,182.322151908,0.0,32.0157629508,64.5905940512,32.5443408806,31.9939434564,0.0,0.0,85.8978254103,0.0,515.382037731,64.5029207824,75.2068502877,32.061563506,75.3138345537,0.0,0.0,32.3228755796,0.0,96.7023126228,14715.7961394,32.6425731199,64.7239969965,32.1100388061,64.5429925231,160.881500792,32.3201506886,0.0,0.0,32.2093506747,214.703086694,43.0950733944,32.0906311066,32.3863112904,85.9435361793,32.085922009,32.03757071,80.2206945447,0.0,64.2006640458,75.3790684889,32.2060533113,32.2482098139,85.9950971275,343.831026991,32.6032091487,64.5124979266,75.2132809459,47.9682313133,150.693123268,96.7804225549,32.1538595329,0.0,64.5905940512,32.0762400772,376.054749728,32.327702343,934.549178361,0.0,0.0,43.0625469092,32.0543827039,504.661589378,85.8978254103,75.2068502877,1374.73481342,0.0,751.71289472,225.403436105,64.5092963285,113.123367533,31.9458177893,32.1100388061,48.2100565159,64.113627131,31.9843067264,107.487745261,112.178250769,96.1266430282,64.1039299299,64.2106068352,112.178250769,107.695358095,43.0105211466,301.203597003,48.4777831022,53.7469558079,0.0,48.0213023689,32.6425731199,0.0,32.3082542255
2015-02-22,1.3562900999,0.00357165235917,0.00507550598408,0.0121561501347,32.0612566495,31.8922821056,0.0,31.935394559,31.9452677801,1255.3102407,63.9049350756,74.5155107921,170.159766893,31.9645409432,170.159766893,117.017287469,744.79340776,0.0,85.0229899415,31.9260178447,106.298509043,63.8370967569,74.2656752249,31.7963077388,47.8492544908,53.2167796304,31.8389770189,31.9260178447,0.0,0.0,95.8358033403,42.536743292,605.80471118,31.8250393422,85.0062400629,31.9209346815,74.5155107921,31.9694797628,0.0,31.9043245544,31.8198026876,106.343415258,9052.72124407,0.0,63.9098029111,0.0,95.6408505482,191.023125925,47.9296195414,47.7074066341,63.5923054883,63.7138900707,287.001064603,31.9814523067,95.8214606554,32.0225002196,127.415438271,31.9260178447,31.8779943522,64.0354193484,31.8966389151,0.0,31.8677818835,31.8389770189,74.4642404463,74.425640235,318.998118021,0.0,79.7169171088,63.8163244759,63.7169181114,74.573612922,47.8803936936,31.9641756581,31.8705333463,53.2167796304,31.8870140995,329.89063949,42.5302960145,957.04691125,0.0,31.8416057758,79.7698616156,31.9741862482,637.74442331,95.8358033403,85.0062400629,1402.90084516,0.0,499.341753641,106.240868793,85.1055969166,95.7149308473,31.9255482555,31.930834275,0.0,31.8485728528,0.0,106.372686572,31.9741862482,31.9741862482,42.5624084334,0.0,31.9741862482,149.114846674,63.8467529269,266.112312838,74.4320332773,95.6353648199,0.0,31.9062695428,0.0,0.0,31.9549014556
2015-03-01,1.025283695,0.00338852522141,0.00546784751637,0.0116288024644,0.0,31.3582078983,0.0,0.0,46.8944253137,1022.32943711,0.0,62.5698094028,114.703125119,31.2778753637,114.703125119,114.905339007,668.021995376,0.0,41.6954576805,31.3504078924,78.0520040606,31.3377236226,176.939761961,0.0,31.2236413232,31.322533386,0.0,31.3504078924,31.3315050236,0.0,78.0896512356,0.0,354.429440584,31.3004698514,114.665504615,62.6852294241,62.5698094028,0.0,31.1649588461,0.0,0.0,46.9793248926,7835.11443282,0.0,62.7370214399,31.3038308282,166.739448668,187.375175276,62.5903090207,31.1977354316,31.1977354316,31.296774382,239.669524021,0.0,31.4167479333,52.2345891137,114.527887908,0.0,0.0,78.6043066635,0.0,31.4643058321,31.2849474819,0.0,47.020791111,156.505211149,354.535383038,62.5083697852,73.0332013455,52.1086561375,31.1649588461,188.263173667,62.5474267744,31.3346410177,62.5649725952,31.322533386,0.0,208.67723422,0.0,781.922794244,0.0,31.2500981652,31.3509064334,31.2613055613,521.191052586,78.0896512356,114.665504615,1292.63528617,0.0,354.316190156,114.621385606,62.6565177836,93.8739753742,0.0,62.5368688225,0.0,31.2824862976,0.0,72.9988649857,78.2403297604,41.7580351455,47.0219157832,0.0,78.2403297604,104.45669876,31.3377321983,166.906202076,31.2846586518,0.0,0.0,0.0,0.0,31.1649588461,46.9179998116
